报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,106.637,24.2908,4.39,0.2404,332.67,0.27%,1.84亿,113.84%,8.10,70.37亿,119.55亿,0.57%,198.75亿,27.08亿
2024,80.645,24.2908,3.32,0.1751,460.58,-3.93%,-12.77亿,-91.21%,7.89,78.24亿,116.88亿,-2.75%,193.72亿,32.03亿
2023,99.289,24.5158,4.05,0.2071,479.41,-7.20%,-6.68亿,-579.75%,8.33,67.09亿,129.64亿,-1.37%,205.33亿,32.18亿
2022,113.998,24.5158,4.65,0.2207,516.58,-17.68%,1.39亿,-96.50%,8.68,68.36亿,138.74亿,0.29%,214.10亿,29.44亿
2021,146.604,24.5158,5.98,0.2336,627.53,29.02%,39.79亿,55.69%,9.45,91.32亿,157.26亿,6.37%,232.98亿,31.71亿
2020,136.308,24.5158,5.56,0.2803,486.36,-4.71%,25.56亿,-40.90%,8.31,98.45亿,128.40亿,5.27%,204.75亿,37.88亿
2019,182.888,24.5158,7.46,0.3583,510.4,25.55%,43.24亿,-33.54%,7.64,70.49亿,109.62亿,8.10%,207.68亿,38.27亿
2018,98.553,16.3438,6.03,0.2719,362.48,14.40%,65.07亿,20.04%,11.21,63.25亿,100.04亿,17.98%,184.12亿,25.02亿
2017,,,8.36,,316.86,124.44%,54.20亿,485.03%,9.60,47.57亿,56.88亿,18.13%,140.06亿,21.65亿
2016,,,5.63,,141.18,12.57%,9.27亿,199.77%,5.31,30.01亿,9.52亿,6.56%,72.98亿,15.47亿
2015,,,3.02,,125.42,-30.41%,-9.29亿,-3006.28%,3.08,10.35亿,1.19亿,-7.40%,16.49亿,8.47亿
2014,,,2.63,,180.22,-6.61%,3195.27万,-40.72%,4.85,11.05亿,10.53亿,0.18%,25.93亿,12.56亿
2013,,,1.96,,192.99,5.56%,5389.83万,125.02%,5.22,6.03亿,10.26亿,0.28%,25.97亿,19.76亿
2012,,,2.13,,182.82,-5.19%,-2.15亿,-185.07%,5.12,8.38亿,11.48亿,-1.18%,27.38亿,18.13亿
2011,,,3.02,,192.82,20.66%,2.53亿,130.35%,5.53,14.65亿,13.68亿,1.31%,29.59亿,21.32亿
2010,,,4.58,,159.8,19.01%,1.10亿,160.09%,5.08,5.53亿,11.26亿,0.69%,27.16亿,23.27亿
