报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,1077.869,452.8862,2.38,1.6814,480.8,-3.58%,2.33亿,145.03%,1.15,86.69亿,61.27亿,0.50%,614.77亿,142.25亿
2024,844.532,454.0494,1.86,1.2403,680.89,-3.51%,2.65亿,-48.64%,1.14,141.12亿,59.85亿,0.03%,613.06亿,147.80亿
2023,662.912,454.0494,1.46,0.9394,705.65,-2.23%,5.15亿,170.94%,1.14,92.87亿,58.63亿,0.04%,614.63亿,165.07亿
2022,875.233,455.8503,1.92,1.2127,721.72,-16.26%,-7.26亿,-125.34%,1.15,111.57亿,55.71亿,-2.00%,614.03亿,174.18亿
2021,1262.705,455.8503,2.77,1.4651,861.83,45.42%,28.66亿,606.09%,1.21,111.61亿,73.27亿,3.68%,642.03亿,194.52亿
2020,528.786,455.8503,1.16,0.8922,592.66,-6.52%,4.06亿,-39.22%,1.16,87.29亿,46.90亿,1.12%,616.17亿,185.06亿
2019,597.164,455.8503,1.31,0.9419,633.97,-5.64%,6.68亿,-79.90%,1.16,117.83亿,43.11亿,1.41%,609.81亿,198.56亿
2018,665.541,455.8503,1.46,0.9906,671.88,25.15%,33.24亿,61.25%,1.15,117.39亿,39.66亿,4.96%,526.70亿,208.05亿
2017,,,2.42,,536.84,73.02%,20.61亿,2324.05%,1.08,117.04亿,11.78亿,3.82%,495.37亿,193.66亿
2016,,,1.96,,310.28,37.90%,8503.37万,102.57%,1.45,60.05亿,-8.33亿,0.27%,474.41亿,148.98亿
2015,,,2.54,,225.01,-31.09%,-33.06亿,-383.89%,1.45,104.46亿,-9.18亿,-14.68%,473.04亿,142.81亿
2014,,,2.87,,326.55,-21.12%,11.65亿,364.58%,1.18,49.72亿,23.88亿,0.68%,204.91亿,165.70亿
2013,,,1.51,,377.7,-5.43%,2.51亿,-36.61%,2.36,41.38亿,17.67亿,0.66%,191.20亿,163.25亿
2012,,,1.88,,399.38,-13.74%,3.95亿,-20.31%,2.02,59.57亿,15.97亿,0.70%,171.31亿,168.43亿
2011,,,1.43,,428.15,6.80%,4.96亿,66.22%,2.01,40.73亿,17.92亿,1.16%,130.21亿,137.25亿
2010,,,1.31,,400.9,19.20%,2.99亿,118.30%,1.96,35.22亿,13.74亿,0.49%,128.15亿,112.32亿
