报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,64.629,28.7242,2.25,0.2081,232.9,-3.64%,5833.42万,102.68%,0.95,59.61亿,-65.07亿,0.42%,49.01亿,92.66亿
2024,53.427,28.7242,1.86,0.1803,296.4,-29.68%,-32.71亿,-110.46%,0.92,51.15亿,-65.65亿,-11.39%,44.21亿,75.56亿
2023,61.183,28.7242,2.13,0.1452,421.51,7.43%,-15.54亿,48.21%,2.05,76.19亿,-32.94亿,-3.74%,74.07亿,92.46亿
2022,59.459,28.7242,2.07,0.1515,392.35,-25.36%,-30.01亿,-411.18%,2.60,65.32亿,-17.40亿,-7.98%,81.08亿,106.71亿
2021,81.864,28.7242,2.85,0.1557,525.67,63.11%,9.64亿,322.21%,3.77,82.43亿,15.77亿,1.99%,115.52亿,108.02亿
2020,68.938,28.7242,2.4,0.2161,318.96,6.90%,2.28亿,-10.93%,3.47,83.59亿,7.56亿,0.72%,108.49亿,97.11亿
2019,67.502,28.7242,2.35,0.2262,298.36,-10.07%,2.56亿,-86.19%,3.44,86.74亿,6.71亿,0.80%,107.00亿,81.14亿
2018,64.869,23.9368,2.71,0.1955,331.77,22.74%,18.57亿,15.99%,3.48,68.64亿,6.54亿,5.61%,87.52亿,56.57亿
2017,,,4.2,,270.29,22.61%,16.01亿,1198.94%,2.70,51.00亿,-12.03亿,5.94%,67.55亿,59.39亿
2016,,,2.67,,220.44,8.25%,1.23亿,104.83%,2.02,51.51亿,-28.03亿,0.49%,51.31亿,63.53亿
2015,,,2.82,,203.63,-24.16%,-25.51亿,-9040.25%,1.97,59.15亿,-29.27亿,-12.51%,54.15亿,54.12亿
2014,,,2.97,,268.52,2.73%,2852.97万,-45.19%,3.02,48.78亿,-3.76亿,0.12%,76.31亿,63.81亿
2013,,,1.54,,261.38,24.76%,5205.04万,101.49%,3.00,35.79亿,-4.04亿,0.15%,73.88亿,73.30亿
2012,,,1.98,,209.51,-29.62%,-34.98亿,-9338.71%,2.97,50.49亿,-4.57亿,-16.71%,73.26亿,42.22亿
2011,,,2.38,,297.68,5.20%,3786.07万,-45.48%,4.41,43.27亿,30.41亿,0.12%,107.78亿,62.28亿
2010,,,3.0,,282.97,23.50%,6944.12万,-45.50%,4.41,31.70亿,30.59亿,0.27%,107.99亿,75.44亿
