报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,144.788,13.0675,11.08,311.35,20.76%,3.11亿,5.58%,6.55,0.465,46.1667,1.6916,PE；PB,95.55亿,55.44亿,2.44%,181.58亿,152.58亿,0.41500000000000004,,中国机械工业集团有限公司
2026-03-31,144.788,13.0675,11.08,311.35,20.76%,3.11亿,5.58%,6.55,0.1163,46.1667,1.6916,PE；PB,95.55亿,55.44亿,2.44%,181.58亿,152.58亿,0.41500000000000004,,中国机械工业集团有限公司
2025,141.26,13.0675,10.81,1178.11,0.54%,13.56亿,18.05%,6.52,0.1199,10.3942,1.658,PE；PB,91.32亿,52.33亿,3.09%,177.62亿,132.33亿,0.369,,中国机械工业集团有限公司
2024,116.954,13.0675,8.95,1171.74,-4.75%,11.48亿,11.69%,5.73,0.0998,10.1705,1.562,PE；PB,136.89亿,44.84亿,2.78%,145.19亿,105.23亿,0.32999999999999996,,中国机械工业集团有限公司
2023,85.331,13.0675,6.53,1230.17,-12.87%,10.28亿,12.63%,5.27,0.0694,8.2658,1.2391,PE；PB,118.15亿,38.20亿,2.52%,133.31亿,104.94亿,0.3,,中国机械工业集团有限公司
2022,68.082,13.0675,5.21,1411.48,-16.33%,9.13亿,19.00%,4.79,0.0482,7.4429,1.0877,PE；PB,130.45亿,32.34亿,2.04%,133.93亿,96.36亿,0.265,,中国机械工业集团有限公司
2021,72.525,13.0675,5.55,1686.82,71.09%,7.67亿,40.43%,4.33,0.043,9.4068,1.2818,PE；PB,98.59亿,27.19亿,1.42%,121.28亿,92.51亿,0.251,,中国机械工业集团有限公司
2020,59.849,13.0675,4.58,985.9,15.08%,5.46亿,20.92%,3.99,0.0607,10.9048,1.1479,PE；PB,66.11亿,23.18亿,1.70%,109.75亿,79.95亿,0.10200000000000001,,中国机械工业集团有限公司
2019,57.889,13.0675,4.43,856.72,2.94%,4.52亿,-0.82%,3.69,0.0676,12.6571,1.2005,PE；PB,82.76亿,19.32亿,1.72%,105.50亿,46.44亿,0.10500000000000001,,中国机械工业集团有限公司
2018,37.765,13.0675,2.89,819.59,10.63%,4.55亿,27.19%,3.38,0.0461,8.2571,0.855,PE；PB,82.67亿,16.04亿,1.51%,84.69亿,41.82亿,0.041999999999999996,,中国机械工业集团有限公司
2017,,,5.25,740.86,47.66%,3.58亿,73.28%,3.05,,19.4444,1.7213,PE；PB,75.54亿,12.19亿,1.48%,70.59亿,39.58亿,0.054000000000000006,,中国机械工业集团有限公司
2016,,,7.23,501.73,20.96%,2.07亿,178.92%,2.84,,36.15,2.5458,PE；PB,66.01亿,9.38亿,2.05%,65.51亿,34.00亿,,,中国机械工业集团有限公司
2015,,,4.2,414.79,-24.12%,-2.62亿,-45.30%,1.82,,,2.3077,PE；PB,60.09亿,7.39亿,-59.86%,56.38亿,20.33亿,,,中国机械工业集团有限公司
2014,,,4.54,11.65,1.30%,-1.80亿,16.66%,2.64,,,1.7197,PE；PB,3.15亿,3.60亿,-15.48%,17.28亿,3.38亿,,,中国机械工业集团有限公司
2013,,,2.36,11.5,-15.93%,-2.16亿,-2348.47%,2.92,,,0.8082,PE；PB,3.56亿,5.40亿,-18.83%,18.77亿,4.41亿,,,中国机械工业集团有限公司
2012,,,3.25,13.68,-35.94%,961.70万,-94.28%,3.26,,162.5,0.9969,PE；PB,5.57亿,7.57亿,0.71%,20.94亿,5.37亿,0.025,,中国机械工业集团有限公司
2011,,,4.01,21.35,2.18%,1.68亿,-39.92%,3.92,,14.8519,1.023,PE；PB,6.12亿,7.61亿,7.89%,20.96亿,6.94亿,0.05,,中国机械工业集团有限公司
2010,,,6.4,20.9,42.13%,2.80亿,300.42%,2.98,,11.0345,2.1477,PE；PB,4.88亿,6.34亿,13.41%,14.59亿,6.38亿,,,中国机械工业集团有限公司
