报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,71.07,2.4815,28.64,11.3894,1.56,123.27%,2408.68万,36.71%,3.69,5.43亿,4.06亿,22.93%,9.72亿,7817.54万
2025,83.825,2.4815,33.78,31.3951,2.67,-10.22%,5522.41万,-22.47%,3.59,5.35亿,3.82亿,20.68%,9.37亿,9731.93万
2024,27.337,2.508,10.9,9.2044,2.97,32.29%,7122.58万,54.24%,3.46,5.99亿,3.62亿,23.95%,8.67亿,3925.60万
2023,25.883,2.508,10.32,11.5036,2.25,2.16%,4617.85万,-19.27%,3.33,5.58亿,3.18亿,20.54%,8.35亿,3188.04万
2022,21.042,2.508,8.39,9.5645,2.2,-30.08%,5720.13万,-32.21%,3.15,5.32亿,2.76亿,25.99%,7.89亿,4211.16万
2021,17.358,1.52,11.42,5.5105,3.15,45.47%,8437.58万,34.73%,4.82,4.93亿,2.25亿,26.81%,7.32亿,5799.40万
2020,8.64,0.8,10.8,4.0,2.16,18.55%,6262.61万,5.14%,8.85,4.04亿,2.09亿,28.95%,7.08亿,3222.65万
2019,,,,,1.83,8.81%,5956.41万,29.36%,5.02,1.08亿,1.53亿,32.64%,3.01亿,2940.90万
2018,,,,,1.68,15.57%,4604.63万,21.87%,4.02,7145.42万,9898.44万,27.45%,2.41亿,2536.12万
2017,,,,,1.45,27.38%,3778.18万,9.20%,3.38,1.01亿,6504.27万,26.03%,2.03亿,1847.84万
2016,,,,,1.14,False,3459.73万,False,2.75,6229.39万,3101.04万,30.36%,1.65亿,1488.72万
