报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,16.879,0.61,27.67,7.4308,0.567874,0.15%,1093.13万,-3.65%,9.04,1.31亿,2.62亿,19.25%,5.51亿,8211.32万
2025,26.413,0.61,43.3,7.5037,3.52,17.52%,7681.30万,3.36%,8.84,1.66亿,2.51亿,21.81%,5.39亿,6933.67万
2024,14.67,0.61,24.05,4.89,3.0,11.74%,7431.63万,19.77%,8.21,1.74亿,2.17亿,24.80%,5.01亿,8921.03万
2023,11.584,0.61,18.99,4.3224,2.68,12.23%,6204.95万,8.55%,7.62,2.04亿,1.86亿,23.14%,4.65亿,6281.62万
2022,,,,,2.39,-1.56%,5716.11万,-5.04%,6.34,8377.17万,1.69亿,23.92%,3.19亿,5820.42万
2021,,,,,2.43,5.49%,6019.74万,11.09%,5.96,7857.34万,1.52亿,24.80%,3.00亿,5359.57万
2020,,,,,2.3,1.17%,5418.79万,11.81%,5.49,3690.08万,1.30亿,23.44%,2.76亿,4679.49万
2019,,,,,2.27,30.35%,4846.22万,25.33%,5.15,8539.11万,1.13亿,21.28%,2.60亿,4818.66万
2018,,,,,1.74,30.28%,3866.66万,21.42%,4.56,3076.17万,8544.97万,22.43%,2.32亿,3997.45万
2017,,,,,1.34,9.91%,3184.64万,0.22%,4.75,3417.20万,7566.36万,24.03%,2.18亿,3171.87万
2016,,,,,1.22,9.40%,3177.63万,112.94%,4.66,2153.21万,7636.65万,26.14%,2.13亿,3382.28万
2015,,,,,1.11,-13.57%,1492.26万,-68.80%,4.51,3881.58万,8591.56万,20.16%,2.09亿,1589.85万
2014,,,,,1.28,9.38%,4782.29万,20.27%,4.08,3084.40万,8791.53万,37.24%,1.79亿,1218.15万
2013,,,,,1.17,False,3976.19万,False,3.47,4203.91万,6683.11万,33.87%,1.53亿,1269.35万
