报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,64.948,4.0771,15.93,3.1467,5.16,14.39%,6275.43万,16.99%,7.14,3.87亿,13.58亿,12.62%,30.17亿,8.07亿
2025,70.785,4.0798,17.35,2.9506,23.99,4.29%,2.54亿,5.28%,6.95,4.83亿,13.02亿,11.00%,29.38亿,7.52亿
2024,33.658,4.0798,8.25,1.4628,23.01,22.22%,2.41亿,13.88%,6.51,4.16亿,11.01亿,10.81%,27.50亿,5.94亿
2023,41.086,4.0006,10.27,2.1819,18.83,-14.28%,2.11亿,0.99%,5.85,4.55亿,9.07亿,11.56%,24.28亿,8.76亿
2022,32.165,4.0006,8.04,1.4647,21.96,2.62%,2.09亿,39.63%,5.34,4.60亿,7.47亿,9.93%,22.20亿,7.68亿
2021,35.405,4.0006,8.85,1.6544,21.4,11.55%,1.50亿,62.87%,4.92,5.56亿,5.66亿,9.09%,20.59亿,9.22亿
2020,31.605,4.0006,7.9,1.6478,19.18,16.07%,9207.43万,366.61%,4.32,4.16亿,3.97亿,6.56%,18.92亿,8.21亿
2019,36.645,4.0006,9.16,2.2169,16.53,1.09%,1973.28万,36.03%,4.12,2.71亿,3.23亿,2.00%,18.06亿,8.40亿
2018,35.045,4.0006,8.76,2.1434,16.35,-1.42%,1450.58万,36.71%,4.09,1.95亿,3.15亿,1.87%,17.76亿,8.62亿
2017,,,8.71,,16.58,7.46%,1061.08万,45.35%,4.02,1.99亿,3.10亿,1.68%,17.37亿,8.42亿
2016,,,10.27,,15.43,3.23%,730.00万,106.09%,4.03,1.64亿,3.08亿,1.23%,17.28亿,9.22亿
2015,,,10.64,,14.95,-15.33%,-1.20亿,-692.14%,4.04,1.68亿,3.01亿,-7.65%,17.26亿,9.80亿
2014,,,9.15,,17.66,-4.55%,2025.24万,-11.92%,4.34,1.70亿,4.28亿,0.91%,18.40亿,9.21亿
2013,,,6.59,,18.5,10.06%,2299.28万,-66.46%,4.30,1.93亿,4.19亿,1.29%,18.49亿,8.96亿
2012,,,8.88,,16.81,-29.13%,6855.29万,-54.08%,4.28,2.09亿,4.01亿,3.61%,18.34亿,8.88亿
2011,,,9.23,,23.72,7.33%,1.49亿,15.55%,4.19,3.77亿,3.74亿,6.89%,18.69亿,10.24亿
2010,,,15.32,,22.1,23.09%,1.29亿,51.58%,3.83,6.59亿,2.39亿,6.78%,17.13亿,8.59亿
