报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,22.147,0.808,27.41,14.7021,0.376595,-10.56%,110.56万,-49.66%,4.17,2674.60万,1.19亿,2.60%,3.35亿,5948.44万
2025,25.331,0.808,31.35,12.1784,2.08,13.74%,2886.60万,107.08%,4.15,2653.27万,1.18亿,13.29%,3.34亿,5190.51万
2024,10.775,0.8175,13.18,5.888,1.83,10.02%,1393.95万,-29.01%,3.85,1.20亿,9995.91万,7.34%,3.15亿,4753.64万
2023,7.932,0.8271,9.59,4.7497,1.67,-17.49%,1963.57万,-47.12%,3.75,1.52亿,9580.13万,11.71%,3.10亿,4734.34万
2022,4.704,0.84,5.6,2.3287,2.02,-7.88%,3713.12万,2.49%,3.59,1.58亿,9033.44万,18.40%,3.02亿,3995.79万
2021,,,,,2.19,27.27%,3622.74万,4.23%,2.64,2466.64万,6685.84万,16.54%,1.54亿,3471.60万
2020,,,,,1.72,12.87%,3475.86万,57.01%,1.86,1283.67万,3402.40万,20.19%,9617.63万,2512.75万
2019,,,,,1.53,3.88%,2213.80万,74.59%,1.48,1056.63万,1807.33万,14.51%,7391.04万,2068.18万
2018,,,,,1.47,14.46%,1268.02万,391.76%,1.54,369.48万,2326.15万,8.64%,7690.21万,1893.15万
2017,,,,,1.28,20.52%,257.85万,-51.46%,1.34,497.91万,1184.57万,4.10%,6422.19万,1798.86万
2016,,,,,1.06,False,531.16万,False,1.23,307.67万,979.11万,4.99%,6164.34万,1936.56万
