报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,28.504,0.8,35.63,27.2312,0.261685,11.40%,1505.89万,10.86%,11.71,5.37亿,2.47亿,57.55%,9.37亿,1641.73万
2025,28.112,0.8,35.14,16.4398,1.71,6.17%,5735.80万,-23.85%,11.52,6.62亿,2.32亿,33.62%,9.22亿,1635.93万
2024,20.4,0.8,25.5,12.6708,1.61,4.21%,7532.03万,24.22%,11.30,7.40亿,2.21亿,46.88%,9.04亿,1049.17万
2023,19.424,0.8,24.28,12.613,1.54,35.30%,6063.33万,98.07%,10.86,7.11亿,1.93亿,39.32%,8.69亿,1293.60万
2022,15.792,0.8,19.74,13.8526,1.14,-7.54%,3061.27万,-24.75%,10.30,6.69亿,1.55亿,26.86%,8.24亿,3259.88万
2021,24.008,0.8,30.01,19.5187,1.23,5.86%,4067.92万,-24.61%,10.22,6.66亿,1.51亿,32.98%,8.18亿,1832.52万
2020,27.424,0.8,34.28,23.6414,1.16,-23.82%,5395.56万,-13.31%,10.21,6.73亿,1.55亿,46.26%,8.17亿,1346.36万
2019,,,,,1.53,21.66%,6223.98万,38.71%,4.68,1.51亿,1.06亿,40.69%,2.81亿,1058.52万
2018,,,,,1.26,19.27%,4486.92万,34.70%,3.91,1.49亿,7116.90万,35.72%,2.35亿,1292.82万
2017,,,,,1.05,18.13%,3330.94万,5.97%,3.63,1.29亿,6078.68万,31.63%,2.18亿,1803.46万
2016,,,,,0.891612,26.28%,3143.36万,8.96%,2.45,4918.61万,4160.84万,35.25%,1.33亿,1289.97万
2015,,,,,0.706064,24.18%,2884.83万,38.24%,1.79,2288.00万,1414.87万,40.86%,9200.45万,1241.68万
2014,,,,,0.568581,72.55%,2086.80万,89.14%,3.69,2716.50万,7258.23万,36.70%,1.11亿,1540.31万
2013,,,,,0.329523,False,1103.33万,False,2.99,2021.40万,5380.11万,33.48%,8981.02万,1504.60万
