报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,15.644,0.9545,16.39,7.5315,0.519287,13.65%,65.48万,125.99%,3.65,1.61亿,1.24亿,1.26%,3.49亿,6187.27万
2025,18.45,0.9545,19.33,9.5103,1.94,25.52%,473.78万,155.62%,3.68,1.76亿,1.23亿,2.44%,3.52亿,6251.56万
2024,9.624,0.7954,12.1,6.209,1.55,-35.90%,-851.81万,-131.73%,4.38,1.90亿,1.18亿,-5.50%,3.47亿,6857.67万
2023,12.904,0.7667,16.83,5.3544,2.41,-4.11%,2684.53万,-20.35%,6.21,1.87亿,1.47亿,11.12%,3.57亿,6796.67万
2022,,,,,2.52,-5.03%,3370.22万,3.57%,3.67,6982.32万,1.23亿,13.39%,2.11亿,8980.50万
2021,,,,,2.65,30.15%,3254.16万,14.72%,3.34,7774.16万,1.07亿,12.27%,1.92亿,8787.66万
2020,,,,,2.04,11.65%,2836.69万,-27.92%,2.93,6760.39万,8947.11万,13.93%,1.68亿,5617.11万
2019,,,,,1.82,18.46%,3935.75万,292.14%,2.29,8445.94万,6973.65万,22.54%,1.46亿,4375.21万
2018,,,,,1.52,9.62%,1003.67万,-28.57%,1.73,4797.96万,2896.70万,6.61%,9959.76万,4434.01万
2017,,,,,1.38,22.94%,1405.13万,28.25%,1.45,5302.24万,1993.40万,10.15%,7260.34万,3522.22万
2016,,,,,1.13,13.06%,1095.61万,61.52%,1.17,4088.25万,728.79万,9.73%,5855.21万,3542.96万
2015,,,,,0.996131,-10.00%,678.32万,24.15%,4.17,2278.07万,2815.36万,6.81%,5009.86万,2335.19万
2014,,,,,1.11,False,546.37万,False,3.61,2622.77万,472.76万,4.94%,4331.54万,3382.57万
