报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,61.029,4.4874,13.6,3.7213,4.1,-25.00%,-7268.26万,-254.06%,5.78,13.44亿,11.57亿,-21.32%,28.04亿,12.45亿
2025,71.17,4.4874,15.86,2.3747,29.97,-17.07%,-2.33亿,-212.46%,5.94,11.70亿,12.30亿,-9.18%,28.92亿,11.15亿
2024,67.49,4.4874,15.04,1.8675,36.14,13.58%,2.07亿,164.11%,6.94,14.11亿,15.74亿,6.27%,33.96亿,12.96亿
2023,70.228,4.4874,15.65,2.207,31.82,-7.80%,-3.23亿,13.92%,6.48,12.56亿,13.68亿,-12.09%,31.61亿,13.74亿
2022,151.458,4.5252,33.47,4.3888,34.51,-8.00%,-3.75亿,-61.25%,7.14,14.59亿,16.90亿,-12.84%,35.49亿,13.50亿
2021,126.253,4.5252,27.9,3.3658,37.51,-8.55%,-2.32亿,-147.51%,7.77,14.21亿,20.65亿,-5.93%,39.07亿,13.58亿
2020,52.04,4.5252,11.5,1.269,41.01,5.28%,4.89亿,1128.82%,8.32,14.79亿,23.19亿,13.24%,41.89亿,11.76亿
2019,74.53,4.5252,16.47,1.913,38.96,1.85%,3981.34万,-93.38%,7.35,11.73亿,18.88亿,2.91%,39.31亿,13.12亿
2018,111.818,4.5252,24.71,2.9233,38.25,36.63%,6.01亿,33.93%,7.73,11.54亿,20.71亿,17.47%,39.10亿,12.83亿
2017,,,34.0,,27.99,19.18%,4.49亿,11.58%,6.94,10.12亿,15.87亿,17.93%,34.73亿,8.17亿
2016,,,29.05,,23.49,28.13%,4.02亿,62.86%,6.05,9.21亿,12.48亿,19.15%,30.37亿,6.14亿
2015,,,32.47,,18.33,48.97%,2.47亿,28.27%,5.19,5.92亿,9.17亿,14.70%,24.48亿,4.75亿
2014,,,18.14,,12.31,30.76%,1.93亿,21.02%,4.59,4.40亿,6.98亿,15.98%,21.09亿,4.38亿
2013,,,15.39,,9.41,12.61%,1.59亿,-10.27%,4.27,4.90亿,5.46亿,16.92%,19.17亿,3.47亿
2012,,,12.51,,8.36,9.35%,1.77亿,1.62%,4.00,6.16亿,4.35亿,21.15%,17.90亿,2.90亿
2011,,,16.19,,7.64,17.26%,1.75亿,7.82%,3.64,7.97亿,2.86亿,22.80%,16.21亿,2.37亿
2010,,,,,6.52,23.49%,1.62亿,22.24%,1.52,1.72亿,1.23亿,25.02%,6.08亿,1.48亿
