报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,193.106,3.0823,62.65,9.7332,4.96,72.88%,9093.37万,483.54%,4.78,2.08亿,4.28亿,18.24%,14.89亿,6.11亿
2025,196.404,3.0823,63.72,12.3137,15.95,22.04%,1.19亿,43.85%,4.48,1.38亿,3.37亿,7.47%,13.97亿,5.59亿
2024,57.786,3.0607,18.88,4.4213,13.07,30.63%,8290.04万,142.74%,3.89,7764.00万,2.51亿,6.37%,11.92亿,4.86亿
2023,56.715,3.0607,18.53,5.6715,10.0,3.66%,-1.94亿,-944.48%,3.60,8464.60万,1.70亿,-19.34%,11.02亿,4.77亿
2022,24.945,3.0607,8.15,2.585,9.65,-16.29%,2296.92万,-83.62%,4.20,1.71亿,3.64亿,2.62%,12.88亿,4.88亿
2021,39.024,3.0607,12.75,3.3846,11.53,31.82%,1.40亿,87.84%,4.19,2.64亿,3.64亿,12.70%,13.26亿,4.39亿
2020,30.415,2.8399,10.71,3.48,8.74,148.75%,7463.52万,148.13%,3.38,1.31亿,2.67亿,9.16%,10.04亿,3.78亿
2019,33.0,2.8399,11.62,9.375,3.52,-23.84%,-1.55亿,-405.71%,3.13,3.56亿,1.97亿,-42.60%,9.28亿,3.36亿
2018,21.966,2.5104,8.75,4.7545,4.62,3.57%,5072.51万,-32.60%,3.15,6815.84万,3.62亿,12.21%,8.32亿,3.66亿
2017,,,12.77,,4.46,34.69%,7526.00万,19.88%,2.99,3625.50万,3.29亿,16.93%,7.86亿,2.48亿
2016,,,26.54,,3.31,49.55%,6278.08万,44.50%,6.76,9497.43万,2.84亿,18.97%,6.86亿,1.72亿
2015,,,,,2.21,10.58%,4344.57万,8.32%,6.06,1936.63万,2.27亿,19.64%,4.54亿,1.45亿
2014,,,,,2.0,-20.68%,4010.95万,-47.25%,5.48,4467.61万,1.88亿,20.05%,4.11亿,1.22亿
2013,,,,,2.52,-18.69%,7603.34万,-27.16%,5.14,4548.79万,1.67亿,30.14%,3.86亿,1.00亿
2012,,,,,3.1,123.50%,1.04亿,120.06%,4.39,6313.01万,1.18亿,33.64%,3.29亿,8071.64万
2011,,,,,1.39,False,4743.48万,False,3.00,4577.60万,2442.11万,34.17%,2.25亿,5037.63万
