报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,210.7,2.9878,70.52,15.1365,3.48,23.41%,6104.21万,15.09%,6.03,5.01亿,9.47亿,18.91%,19.12亿,2.37亿
2025,255.039,2.9878,85.36,20.1135,12.68,11.46%,2.53亿,10.59%,5.83,5.25亿,8.86亿,20.98%,18.46亿,2.26亿
2024,91.218,2.9878,30.53,8.0227,11.37,2.89%,2.29亿,-5.43%,5.44,4.84亿,7.73亿,20.73%,17.19亿,2.04亿
2023,53.617,2.9887,17.94,4.8522,11.05,3.18%,2.42亿,137.26%,5.14,7.72亿,6.83亿,21.88%,16.25亿,2.00亿
2022,63.923,2.9801,21.45,5.9685,10.71,8.77%,1.02亿,-34.15%,4.58,5.35亿,6.19亿,9.43%,14.57亿,2.10亿
2021,45.92,2.9722,15.45,4.6619,9.85,50.32%,1.55亿,6.69%,4.56,6.06亿,6.29亿,15.81%,14.11亿,1.82亿
2020,21.404,1.98,10.81,3.2678,6.55,9.06%,1.45亿,13.61%,6.51,6.38亿,5.89亿,22.31%,13.46亿,9653.10万
2019,24.097,1.98,12.17,4.0095,6.01,-9.32%,1.28亿,-13.18%,5.99,6.25亿,5.02亿,21.74%,12.07亿,8359.87万
2018,16.553,1.98,8.36,2.4967,6.63,16.96%,1.47亿,21.26%,5.69,1.63亿,4.54亿,22.58%,11.41亿,8454.21万
2017,,,11.65,,5.67,40.23%,1.21亿,50.46%,10.16,1.18亿,3.57亿,21.82%,10.25亿,6263.87万
2016,,,,,4.04,8.21%,8074.67万,-9.06%,6.64,1808.05万,2.70亿,20.40%,5.05亿,3988.87万
2015,,,,,3.73,-7.12%,8879.19万,5.78%,6.07,1633.14万,2.48亿,24.31%,4.60亿,3349.46万
2014,,,,,4.02,7.71%,8394.07万,8.69%,5.22,2961.17万,1.92亿,21.12%,3.95亿,3731.23万
2013,,,,,3.73,False,7722.78万,False,4.43,6700.07万,1.42亿,20.92%,3.36亿,4532.72万
