报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,43.201,7.5394,5.73,12.0158,0.898841,19.35%,-4099.10万,-161.09%,-0.27,3955.34万,-35.85亿,-43.98%,2.46亿,5.40亿
2025,34.229,7.5394,4.54,4.7606,7.19,30.21%,4068.31万,124.54%,-0.25,8692.63万,-35.40亿,7.12%,2.65亿,4.72亿
2024,21.039,7.2549,2.9,3.8114,5.52,-15.91%,-1.66亿,5.15%,-0.40,1.22亿,-35.60亿,-30.36%,1.47亿,4.10亿
2023,25.178,7.2559,3.47,3.8323,6.57,41.56%,-1.75亿,-61.78%,-0.17,9876.57万,-33.83亿,-27.73%,2.41亿,2.90亿
2022,22.788,7.1211,3.2,4.9112,4.64,10.28%,-1.08亿,84.98%,0.07,1.95亿,-31.99亿,-23.13%,3.41亿,3.04亿
2021,34.965,7.1211,4.91,8.3052,4.21,-39.57%,-7.19亿,40.53%,0.22,1.47亿,-30.55亿,-173.51%,2.69亿,1.95亿
2020,27.63,7.1211,3.88,3.9698,6.96,-34.60%,-12.09亿,-0.13%,1.30,1.80亿,-23.36亿,-173.57%,12.84亿,1.73亿
2019,28.983,7.1211,4.07,2.724,10.64,-28.50%,-12.08亿,-4709.76%,3.09,3.92亿,-11.19亿,-112.85%,25.87亿,1.69亿
2018,29.553,7.1211,4.15,1.9861,14.88,-49.26%,2619.51万,105.87%,4.64,4.07亿,9344.84万,2.92%,35.97亿,1.46亿
2017,,,9.12,,29.33,116.95%,-4.46亿,-625.15%,4.59,12.53亿,6725.33万,-14.33%,35.39亿,1.67亿
2016,,,9.19,,13.52,61.01%,8495.38万,13.19%,5.27,7.76亿,5.13亿,7.72%,40.13亿,2.61亿
2015,,,12.08,,8.4,16.12%,7505.17万,-7.73%,3.86,6.08亿,5.00亿,15.55%,25.63亿,1.16亿
2014,,,9.98,,7.23,23.99%,8134.16万,-38.07%,3.71,3.91亿,4.25亿,17.21%,24.07亿,6707.62万
2013,,,15.43,,5.83,30.73%,1.31亿,25.59%,5.43,5.57亿,3.59亿,26.89%,22.79亿,3959.79万
2012,,,6.36,,4.46,110.65%,1.05亿,27.28%,10.61,7.63亿,2.40亿,28.86%,20.65亿,2558.08万
2011,,,8.36,,2.12,2.95%,8217.24万,14.23%,9.00,12.18亿,1.69亿,36.94%,16.18亿,False
2010,,,,,2.06,38.34%,7193.71万,41.88%,17.07,13.33亿,9468.06万,34.53%,15.41亿,510.40万
