报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,65.091,1.2403,52.48,8.388,1.94,25.65%,617.59万,-54.04%,10.34,3.39亿,2.81亿,2.94%,12.86亿,3.25亿
2025,64.768,1.2403,52.22,8.7406,7.41,35.53%,3318.27万,100.37%,10.30,3.93亿,2.75亿,4.29%,12.80亿,2.67亿
2024,44.936,1.2403,36.23,8.23,5.46,12.75%,1656.08万,-65.59%,10.14,5.82亿,2.58亿,3.03%,12.58亿,1.59亿
2023,29.19,0.8859,32.95,6.0186,4.85,-21.75%,4813.20万,-46.15%,14.31,8.51亿,2.69亿,9.93%,12.68亿,1.44亿
2022,,,,,6.19,13.54%,8938.22万,4.97%,6.21,8564.39万,2.44亿,14.43%,4.13亿,1.24亿
2021,,,,,5.45,44.25%,8514.62万,50.87%,4.87,2440.22万,1.63亿,15.61%,3.23亿,1.77亿
2020,,,,,3.78,45.32%,5643.70万,100.75%,3.59,3680.33万,8660.70万,14.93%,2.38亿,1.04亿
2019,,,,,2.6,10.73%,2811.26万,107.03%,2.56,939.26万,3581.37万,10.81%,1.62亿,7132.04万
2018,,,,,2.35,False,1357.89万,False,2.11,296.15万,1051.23万,5.78%,1.33亿,5076.48万
