报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,309.558,3.3644,92.01,5.0417,15.35,1.90%,1.71亿,261.55%,10.89,9.50亿,7.29亿,10.73%,38.94亿,24.59亿
2025,188.978,3.3644,56.17,3.247,58.2,-53.80%,1.28亿,142.73%,10.38,9.98亿,5.58亿,1.52%,37.28亿,14.97亿
2024,93.429,3.3644,27.77,0.7417,125.96,-39.46%,-2.99亿,-246.77%,9.99,7.18亿,-4.07亿,-2.62%,36.37亿,17.09亿
2023,119.066,3.3644,35.39,0.5723,208.05,-9.01%,2.03亿,-12.45%,10.85,8.23亿,-1.09亿,1.03%,39.59亿,28.16亿
2022,135.047,3.3644,40.14,0.5907,228.64,42.03%,2.32亿,67.03%,10.22,10.09亿,-3.12亿,0.93%,35.65亿,26.34亿
2021,148.365,3.018,49.16,0.9216,160.99,54.34%,1.39亿,167.01%,6.04,15.67亿,-5.43亿,1.00%,19.68亿,19.46亿
2020,90.902,3.018,30.12,0.8715,104.31,125.89%,5209.12万,18.11%,5.71,11.02亿,-6.82亿,0.42%,18.85亿,17.36亿
2019,104.755,3.018,34.71,2.3232,45.09,87.05%,4410.52万,116.57%,5.69,5.20亿,-6.97亿,0.83%,18.40亿,18.39亿
2018,67.362,3.018,22.32,2.7939,24.11,-56.13%,-2.66亿,-1399.49%,5.57,6.33亿,-7.41亿,-12.25%,18.10亿,15.82亿
2017,,,39.23,,54.95,32.03%,2048.04万,-22.19%,6.47,6.60亿,-4.75亿,0.48%,21.39亿,16.50亿
2016,,,42.42,,41.62,21.42%,2632.00万,109.59%,6.40,7.82亿,-4.95亿,0.23%,21.11亿,22.03亿
2015,,,39.54,,34.28,30.77%,-2.74亿,-1567.97%,2.03,2.06亿,-5.22亿,-9.09%,7.27亿,17.01亿
2014,,,55.49,,26.21,38.00%,1869.58万,127.09%,3.14,2.20亿,-2.47亿,0.70%,10.56亿,15.32亿
2013,,,38.79,,18.99,-32.77%,-6901.53万,-214.23%,1.82,4.63亿,-2.66亿,-4.94%,8.56亿,13.39亿
2012,,,58.39,,23.81,7.13%,6041.83万,-65.11%,2.13,3.05亿,-1.87亿,3.66%,7.61亿,11.94亿
2011,,,38.07,,22.22,98.46%,1.73亿,354.29%,1.89,2.74亿,-2.47亿,9.96%,6.37亿,11.42亿
2010,,,64.87,,11.2,64.60%,3812.17万,34.95%,1.20,2.09亿,-4.20亿,4.91%,4.19亿,7.10亿
