报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,118.332,1.1925,99.23,8.8307,3.35,30.43%,2758.70万,-3.11%,10.67,2.35亿,9.04亿,8.02%,13.06亿,5.34亿
2025,78.204,1.1925,65.58,6.067,12.89,10.18%,1.68亿,51.71%,10.27,2.22亿,8.77亿,12.40%,12.60亿,5.10亿
2024,36.73,1.1937,30.77,3.1393,11.7,9.33%,1.11亿,50.31%,8.89,2.12亿,7.41亿,8.87%,11.04亿,4.48亿
2023,34.408,1.2014,28.64,3.2157,10.7,15.35%,7388.62万,-29.71%,8.74,2.03亿,6.58亿,7.16%,11.01亿,4.29亿
2022,42.409,1.2014,35.3,4.5699,9.28,15.31%,1.05亿,-19.77%,8.28,1.03亿,6.11亿,11.33%,9.95亿,3.28亿
2021,29.293,0.7067,41.45,3.6389,8.05,43.91%,1.31亿,92.05%,13.48,1.30亿,5.26亿,16.28%,9.53亿,2.38亿
2020,20.042,0.7067,28.36,3.5853,5.59,1.47%,6821.59万,-19.39%,11.84,1.89亿,4.17亿,12.20%,8.37亿,1.78亿
2019,,,,,5.51,3.72%,8462.69万,4.68%,10.10,4537.37万,3.88亿,15.36%,5.36亿,1.78亿
2018,,,,,5.31,5.70%,8084.65万,19.64%,7.92,2320.26万,3.08亿,15.22%,4.20亿,1.41亿
2017,,,,,5.03,17.04%,6757.62万,35.37%,6.39,2317.06万,2.31亿,13.45%,3.38亿,1.27亿
2016,,,,,4.29,14.98%,4992.08万,62.42%,5.12,3472.69万,1.67亿,11.63%,2.72亿,1.15亿
2015,,,,,3.73,1.81%,3073.65万,32.18%,4.38,1922.57万,1.31亿,8.23%,2.32亿,1.10亿
2014,,,,,3.67,18.86%,2325.41万,54.75%,3.91,3272.15万,1.09亿,6.34%,2.07亿,1.09亿
2013,,,,,3.09,24.18%,1502.69万,19.81%,3.57,1077.70万,9262.83万,4.87%,1.89亿,1.12亿
2012,,,,,2.49,False,1254.23万,False,3.49,1246.20万,8921.69万,5.05%,1.85亿,1.16亿
