报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,83.313,8.4496,9.86,6.9,-1.37%,-393.62万,73.01%,0.7,12.0743,,14.0857,PE；PB,7.51亿,-13.04亿,0.30%,9.19亿,2.46亿,,20%: 最新年度营业收入下滑,海南省发展控股有限公司
2026-03-31,83.313,8.4496,9.86,6.9,-1.37%,-393.62万,73.01%,0.7,3.0186,,14.0857,PE；PB,7.51亿,-13.04亿,0.30%,9.19亿,2.46亿,,,海南省发展控股有限公司
2025,201.438,8.4496,23.84,35.0,-10.52%,-4.72亿,-24.46%,0.71,5.7554,,33.5775,PE；PB,9.18亿,-13.00亿,-13.04%,9.16亿,2.46亿,,,海南省发展控股有限公司
2024,79.004,8.4496,9.35,39.12,-6.48%,-3.79亿,-514.27%,1.27,2.0195,,7.3622,PE；PB,11.85亿,-8.28亿,-11.94%,11.30亿,1.27亿,,,海南省发展控股有限公司
2023,76.722,8.4496,9.08,41.83,15.67%,9157.26万,163.33%,1.71,1.8341,82.5455,5.3099,PE；PB,12.51亿,-4.49亿,2.02%,15.95亿,2.11亿,,,海南省发展控股有限公司
2022,91.685,8.0355,11.41,36.16,-17.17%,-1.45亿,-238.70%,1.59,2.5355,,7.1761,PE；PB,10.82亿,-5.40亿,-4.92%,15.13亿,1.56亿,,,海南省发展控股有限公司
2021,94.417,8.0355,11.75,43.65,-1.26%,1.04亿,-30.29%,1.12,2.163,90.3846,10.4911,PE；PB,8.30亿,-3.96亿,3.69%,11.04亿,1.77亿,,,海南省发展控股有限公司
2020,168.183,8.0355,20.93,44.21,-6.01%,1.50亿,191.99%,1.01,3.8042,110.1579,20.7228,PE；PB,9.14亿,-5.00亿,3.83%,10.40亿,1.43亿,,,海南省发展控股有限公司
2019,44.597,8.0355,5.55,47.04,-1.53%,5122.05万,56.89%,0.83,0.9481,92.5,6.6867,PE；PB,9.32亿,-6.49亿,1.63%,8.79亿,1.54亿,,,海南省发展控股有限公司
2018,40.338,8.0355,5.02,47.77,3.75%,3264.80万,433.88%,0.85,0.8444,125.5,5.9059,PE；PB,7.81亿,-6.95亿,-1.29%,9.54亿,7.63亿,,,海南省发展控股有限公司
2017,,,7.64,46.04,2.69%,-977.84万,-279.08%,0.88,,,8.6818,PE；PB,6.20亿,-7.23亿,-1.75%,11.27亿,9.55亿,,,海南省发展控股有限公司
2016,,,9.64,44.83,-1.23%,546.04万,102.37%,0.91,,964.0,10.5934,PE；PB,5.76亿,-7.16亿,-1.82%,11.97亿,8.79亿,,,海南省发展控股有限公司
2015,,,10.4,45.39,-1.68%,-2.30亿,-1305.97%,0.9,,,11.5556,PE；PB,8.26亿,-7.18亿,-12.26%,12.84亿,10.22亿,,,海南省发展控股有限公司
2014,,,6.38,46.17,19.61%,1907.37万,103.73%,1.2,,319.0,5.3167,PE；PB,6.99亿,-4.85亿,-2.85%,18.17亿,11.93亿,,,海南省发展控股有限公司
2013,,,3.76,38.6,17.23%,-5.12亿,-292.16%,1.18,,,3.1864,PE；PB,8.11亿,-5.01亿,-13.88%,19.35亿,10.55亿,,,海南省发展控股有限公司
2012,,,3.39,32.93,13.94%,-1.30亿,-321.62%,1.7,,,1.9941,PE；PB,8.95亿,1080.83万,-4.67%,14.96亿,9.42亿,0.05,,海南省发展控股有限公司
2011,,,4.56,28.9,24.03%,5888.26万,-8.37%,1.89,,65.1429,2.4127,PE；PB,8.03亿,1.84亿,2.53%,16.30亿,8.05亿,0.1,,海南省发展控股有限公司
2010,,,8.34,23.3,38.26%,6425.85万,70.80%,3.74,,92.6667,2.2299,PE；PB,9.27亿,1.71亿,3.57%,16.09亿,6.25亿,0.1,,海南省发展控股有限公司
