报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,104.305,14.7324,7.08,1.082,24.1,9.94%,-2745.92万,-182.28%,10.26,49.41亿,102.01亿,-3.18%,145.53亿,7.43亿
2025,87.068,14.7324,5.91,1.0694,81.42,-30.39%,-5.40亿,-175.23%,10.27,43.04亿,102.28亿,-10.20%,146.03亿,9.76亿
2024,123.31,14.7324,8.37,1.0542,116.97,-11.95%,7.18亿,-65.79%,10.84,59.50亿,109.89亿,4.07%,156.62亿,6.08亿
2023,149.849,14.8512,10.09,1.128,132.84,-6.16%,20.98亿,-34.93%,11.21,55.15亿,114.83亿,17.37%,166.78亿,5.35亿
2022,98.361,11.424,8.61,0.6948,141.56,9.66%,32.24亿,36.52%,13.56,53.65亿,109.71亿,23.28%,153.00亿,4.60亿
2021,66.031,11.424,5.78,0.5115,129.09,94.07%,23.61亿,530.14%,11.44,27.00亿,88.99亿,15.58%,128.97亿,6.07亿
2020,39.984,11.424,3.5,0.6034,66.26,-16.62%,3.75亿,-43.47%,9.38,17.94亿,68.94亿,3.79%,109.28亿,4.95亿
2019,42.954,11.424,3.76,0.5405,79.47,-6.83%,6.63亿,-38.66%,9.19,22.58亿,68.16亿,6.66%,108.64亿,5.77亿
2018,41.812,11.424,3.66,0.4902,85.29,12.72%,10.81亿,38.27%,8.93,13.29亿,66.22亿,10.81%,106.24亿,4.99亿
2017,,,4.99,,75.66,73.63%,7.82亿,218.42%,8.22,12.37亿,59.24亿,8.18%,100.46亿,5.79亿
2016,,,4.38,,43.58,-4.53%,-6.60亿,-6941.06%,7.53,19.16亿,52.61亿,-19.96%,94.19亿,5.57亿
2015,,,4.31,,45.65,-12.49%,964.82万,-85.55%,8.43,21.33亿,60.45亿,-2.63%,103.39亿,5.15亿
2014,,,5.52,,52.16,-20.70%,6677.68万,-93.33%,8.33,24.38亿,61.76亿,-0.32%,102.14亿,5.16亿
2013,,,5.53,,65.78,-13.46%,10.01亿,-46.25%,8.50,23.88亿,64.33亿,13.32%,104.79亿,5.61亿
2012,,,10.02,,76.01,-0.10%,18.63亿,12.04%,8.34,32.76亿,62.45亿,22.07%,103.24亿,7.24亿
2011,,,9.48,,76.08,30.91%,16.63亿,26.51%,13.93,20.63亿,52.34亿,20.61%,87.15亿,9.47亿
2010,,,11.33,,58.12,3.49%,13.14亿,3.44%,11.46,23.47亿,40.18亿,21.31%,71.18亿,7.20亿
