报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,323.526,16.737,19.33,2.6553,30.46,25.66%,3.39亿,-33.90%,11.68,168.17亿,149.59亿,15.00%,282.33亿,4.54亿
2025,220.092,16.737,13.15,1.6789,131.09,-12.80%,18.31亿,-34.78%,11.40,158.69亿,146.20亿,18.71%,275.81亿,3.75亿
2024,216.744,16.737,12.95,1.4418,150.33,-2.01%,28.08亿,-14.93%,11.05,166.10亿,140.53亿,26.03%,267.05亿,4.54亿
2023,186.618,16.737,11.15,1.2164,153.42,-4.60%,33.01亿,8.27%,10.10,152.09亿,125.70亿,29.36%,243.73亿,3.43亿
2022,169.211,16.737,10.11,1.0522,160.82,-11.95%,30.49亿,-34.54%,8.68,188.16亿,103.20亿,27.43%,211.99亿,3.29亿
2021,132.39,16.737,7.91,0.7248,182.65,67.49%,46.58亿,431.88%,7.11,163.86亿,79.90亿,34.69%,178.15亿,3.57亿
2020,86.698,16.737,5.18,0.795,109.05,-3.99%,8.76亿,-2.42%,4.35,92.33亿,34.07亿,12.20%,126.12亿,5.50亿
2019,60.588,16.737,3.62,0.5334,113.58,0.88%,8.97亿,36.04%,3.83,80.92亿,25.14亿,12.04%,112.77亿,4.50亿
2018,58.747,16.737,3.51,0.5218,112.59,22.88%,6.60亿,10.10%,3.29,68.65亿,16.16亿,10.45%,98.91亿,3.22亿
2017,,,4.98,,91.62,23.97%,5.99亿,222.63%,3.34,83.64亿,9.57亿,15.07%,114.24亿,3.05亿
2016,,,5.03,,73.91,3.69%,1.86亿,110.31%,2.98,68.62亿,3.58亿,6.19%,100.59亿,2.96亿
2015,,,4.57,,71.29,-17.84%,-18.01亿,-1308.79%,2.91,57.77亿,1.72亿,-25.65%,96.75亿,5.04亿
2014,,,7.11,,86.76,-19.99%,1.49亿,110.64%,4.35,52.98亿,20.18亿,7.65%,122.52亿,6.69亿
2013,,,4.74,,108.44,-37.25%,-14.01亿,-2336.31%,4.38,29.07亿,18.84亿,-7.89%,108.95亿,5.16亿
2012,,,7.57,,172.8,7.06%,6263.00万,-91.17%,5.54,36.36亿,33.05亿,5.50%,140.76亿,5.13亿
2011,,,9.78,,161.4,37.92%,7.09亿,-45.60%,6.05,58.65亿,35.66亿,15.78%,150.39亿,3.91亿
2010,,,16.7,,104.54,10.10%,13.04亿,-12.55%,5.58,59.20亿,29.34亿,19.95%,125.22亿,2.91亿
