报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,69.197,18.3547,3.77,3.1587,16.43,-4.46%,6529.32万,0.78%,1.03,11.18亿,-26.48亿,5.60%,21.62亿,3.48亿
2024,55.982,18.3547,3.05,2.5138,22.27,-21.91%,5.20亿,594.43%,1.05,12.19亿,-27.16亿,26.53%,22.31亿,3.37亿
2023,57.634,18.3547,3.14,2.1922,26.29,-0.29%,7483.29万,255.40%,0.76,11.85亿,-32.57亿,3.78%,15.59亿,1.46亿
2022,61.917,16.1242,3.84,2.348,26.37,-3.77%,-4815.63万,-103.31%,0.60,3.97亿,-33.31亿,-2.88%,12.94亿,5.42亿
2021,53.855,16.1242,3.34,2.0826,25.86,-22.01%,14.55亿,130.86%,0.65,8.92亿,-33.42亿,55.48%,10.23亿,2.45亿
2020,25.603,6.2753,4.08,0.7723,33.15,-42.30%,-47.16亿,-4612.81%,-5.10,9.89亿,-47.97亿,-143.06%,-32.52亿,2.99亿
2019,46.374,6.2753,7.39,0.8071,57.46,0.11%,-1.00亿,43.16%,2.43,10.32亿,-6845.09万,-1.92%,15.02亿,2.78亿
2018,24.599,6.2753,3.92,0.4286,57.4,-51.40%,-1.76亿,-540.46%,2.67,7.39亿,-127.72万,-3.20%,16.63亿,2.64亿
2017,,,6.53,,118.11,19.92%,3997.30万,1.79%,3.53,4.49亿,1.85亿,0.29%,18.27亿,3.50亿
2016,,,9.35,,98.49,30.10%,3927.16万,23.34%,3.41,3.10亿,1.71亿,0.40%,17.85亿,5.03亿
2015,,,12.39,,75.7,39.96%,3184.07万,-27.51%,2.45,2.92亿,1.47亿,0.39%,11.01亿,5.34亿
2014,,,8.17,,54.09,32.34%,4392.47万,37.47%,2.39,2.34亿,1.28亿,0.74%,10.76亿,5.82亿
2013,,,7.55,,40.87,26.83%,3195.24万,36.54%,2.35,3.15亿,1.10亿,0.80%,10.43亿,3.08亿
2012,,,4.45,,32.23,57.51%,2340.07万,3.04%,2.29,3.41亿,8988.92万,0.63%,10.14亿,2.41亿
2011,,,4.25,,20.46,58.79%,2271.10万,51.04%,2.24,5.30亿,6925.80万,0.89%,9.93亿,2.03亿
2010,,,6.0,,12.88,33.16%,1503.66万,63.52%,2.75,1.76亿,4946.85万,1.11%,4.76亿,1.51亿
