报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,154.834,12.7226,12.17,0.6201,62.42,23.92%,1.32亿,26.04%,4.25,17.34亿,-9.56亿,2.22%,57.03亿,21.19亿
2025,176.844,12.7226,13.9,0.7762,227.83,2.37%,4.54亿,180.03%,4.21,23.43亿,-10.88亿,1.99%,56.29亿,20.78亿
2024,144.966,12.6608,11.45,0.6514,222.55,3.17%,-5.67亿,-378.01%,3.67,27.31亿,-15.25亿,-3.06%,49.05亿,16.41亿
2023,155.161,11.519,13.47,0.7193,215.71,20.06%,2.04亿,114.38%,3.53,14.18亿,-9.93亿,0.96%,44.56亿,18.19亿
2022,170.646,11.1679,15.28,0.9498,179.67,6.74%,-14.17亿,-1221.60%,3.10,11.63亿,-11.46亿,-8.14%,37.75亿,18.25亿
2021,179.93,11.1897,16.08,1.069,168.32,6.99%,1.26亿,148.94%,4.16,14.06亿,2.71亿,0.75%,49.99亿,17.30亿
2020,75.572,10.2125,7.4,0.4803,157.33,-12.60%,-2.58亿,-186.74%,4.20,15.03亿,3.54亿,-2.16%,45.67亿,15.04亿
2019,79.124,10.236,7.73,0.4396,180.01,147.19%,2.98亿,80.51%,4.46,20.53亿,7.84亿,2.01%,49.19亿,18.91亿
2018,45.095,6.3965,7.05,0.6193,72.82,13.11%,1.65亿,-43.68%,2.92,24.00亿,7.20亿,14.68%,51.93亿,18.75亿
2017,,,10.13,,19.02,29.79%,2.93亿,17.27%,2.74,4.71亿,7.69亿,15.70%,17.60亿,3.74亿
2016,,,11.6,,14.66,39.83%,2.50亿,41.59%,3.64,2.32亿,6.07亿,17.12%,15.45亿,3.15亿
2015,,,15.92,,10.48,2.96%,1.76亿,-12.54%,3.18,2.53亿,4.37亿,16.91%,13.36亿,2.04亿
2014,,,,,10.18,35.63%,2.02亿,9.60%,2.17,5550.26万,3.41亿,20.04%,7.85亿,1.80亿
2013,,,,,7.5,44.36%,1.84亿,26.61%,1.89,8045.79万,2.59亿,24.55%,6.82亿,1.44亿
2012,,,,,5.2,10.80%,1.45亿,5.13%,1.39,1.39亿,9241.93万,27.94%,5.00亿,9906.60万
2011,,,,,4.69,False,1.38亿,False,1.16,1.32亿,2826.31万,29.46%,4.19亿,9272.46万
