报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,14.421,0.9168,15.73,3.9835,0.905053,-0.51%,1300.23万,7.55%,7.36,3.02亿,3.85亿,14.54%,6.77亿,1.12亿
2025,17.722,0.9168,19.33,4.1407,4.28,-9.80%,6612.97万,2.57%,7.21,2.95亿,3.72亿,15.59%,6.63亿,1.01亿
2024,16.31,0.9168,17.79,3.4409,4.74,17.43%,6447.46万,27.25%,6.62,2.13亿,3.27亿,13.71%,6.08亿,1.03亿
2023,9.15,0.9168,9.98,2.2649,4.04,5.98%,5066.95万,20.32%,6.06,1.55亿,2.85亿,12.68%,5.57亿,1.07亿
2022,4.246,0.9436,4.5,1.1144,3.81,-2.27%,4211.17万,3.35%,5.39,8268.57万,2.45亿,11.15%,5.10亿,1.17亿
2021,8.441,0.9369,9.01,2.1644,3.9,28.92%,4074.70万,-14.01%,5.17,1.06亿,2.14亿,10.52%,4.84亿,1.24亿
2020,4.214,0.7747,5.44,1.3954,3.02,3.23%,4738.42万,5.58%,5.80,1.45亿,1.87亿,15.73%,4.50亿,9178.70万
2019,,,,,2.93,7.40%,4487.91万,40.65%,4.92,4033.99万,1.51亿,15.30%,2.95亿,6854.37万
2018,,,,,2.73,-1.00%,3190.75万,30.62%,4.23,2495.22万,1.14亿,11.66%,2.54亿,6334.87万
2017,,,,,2.75,10.39%,2442.81万,-30.06%,3.76,2591.41万,8896.79万,8.81%,2.26亿,5153.66万
2016,,,,,2.5,8.62%,3492.55万,64.09%,3.43,5804.17万,7206.99万,13.95%,2.07亿,5117.33万
2015,,,,,2.3,3.97%,2128.47万,22.91%,2.13,1676.05万,4671.01万,10.22%,1.35亿,3977.27万
2014,,,,,2.16,39.52%,1731.68万,107.25%,1.71,789.91万,1149.16万,8.03%,7693.00万,2341.77万
2013,,,,,1.55,22.35%,835.54万,19.24%,1.33,402.15万,1235.98万,5.42%,6056.01万,2617.21万
2012,,,,,1.26,False,700.74万,False,1.47,479.23万,1483.65万,5.60%,5217.21万,1729.96万
