报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,25.5,2.0384,12.51,5.1829,1.23,0.54%,-547.73万,-305.41%,8.24,5.92亿,5.55亿,-4.85%,16.95亿,3.26亿
2025,30.148,2.0384,14.79,3.9984,7.54,28.75%,2872.01万,355.53%,8.26,5.79亿,5.60亿,3.79%,16.99亿,3.08亿
2024,23.686,2.0384,11.62,4.042,5.86,-12.85%,-1123.95万,-125.74%,8.26,6.08亿,5.65亿,-1.92%,16.84亿,3.76亿
2023,27.032,1.568,17.24,4.0226,6.72,-1.93%,4367.08万,-25.90%,7.33,1.22亿,6.17亿,6.50%,11.49亿,3.47亿
2022,35.782,1.568,22.82,5.2236,6.85,-2.65%,5893.37万,-9.20%,6.84,1.30亿,5.98亿,8.60%,10.73亿,3.86亿
2021,35.876,1.568,22.88,5.096,7.04,-1.85%,6490.18万,-22.98%,6.59,5836.83万,5.66亿,9.22%,10.34亿,4.02亿
2020,14.441,1.568,9.21,2.0141,7.17,-1.13%,8427.01万,11.03%,6.56,8587.91万,5.38亿,12.24%,10.87亿,3.65亿
2019,15.351,1.568,9.79,2.5124,6.11,0.23%,7590.13万,-22.36%,6.19,6829.53万,4.53亿,12.42%,9.71亿,2.97亿
2018,17.483,1.568,11.15,2.8661,6.1,13.00%,9775.77万,19.56%,5.81,1.50亿,4.02亿,16.04%,9.11亿,2.89亿
2017,,,18.63,,5.39,18.22%,8176.50万,4.35%,7.41,3.07亿,3.30亿,15.16%,8.30亿,2.28亿
2016,,,,,4.56,18.67%,7835.97万,6.14%,4.79,2317.41万,2.69亿,17.17%,4.03亿,2.10亿
2015,,,,,3.85,16.67%,7382.56万,24.35%,3.99,2984.85万,2.11亿,19.20%,3.35亿,1.91亿
2014,,,,,3.3,33.42%,5936.98万,45.24%,3.22,1461.55万,1.55亿,18.01%,2.70亿,1.82亿
2013,,,,,2.47,False,4087.82万,False,2.59,1493.55万,1.10亿,16.55%,2.18亿,1.56亿
