报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,11.002,0.8502,12.94,7.902,0.348078,-12.02%,430.33万,23.07%,3.16,9053.97万,7918.86万,12.31%,2.69亿,1932.05万
2025,12.97,0.8533,15.2,7.7665,1.67,-0.59%,1013.56万,-65.37%,3.09,9096.60万,7494.62万,6.04%,2.64亿,1591.68万
2024,7.664,0.7726,9.92,4.5619,1.68,6.83%,2926.60万,27.35%,3.38,9862.37万,8145.45万,17.45%,2.61亿,2116.72万
2023,5.641,0.7374,7.65,3.593,1.57,8.39%,2298.02万,33.93%,3.32,9011.05万,6992.14万,14.64%,2.44亿,1768.34万
2022,2.913,0.7374,3.95,2.009,1.45,-15.99%,1715.81万,-41.68%,3.15,1.20亿,6034.35万,11.85%,2.33亿,2198.62万
2021,,,,,1.72,21.86%,2941.91万,10.33%,2.28,2664.57万,5556.81万,17.07%,1.21亿,2655.25万
2020,,,,,1.41,8.78%,2666.43万,46.10%,2.27,2416.99万,4682.84万,18.82%,1.01亿,1888.17万
2019,,,,,1.3,44.94%,1825.02万,28.43%,1.87,2082.62万,3169.55万,13.90%,8299.68万,1973.48万
2018,,,,,0.897178,15.60%,1420.99万,-1.41%,1.94,1126.64万,2268.17万,15.78%,7202.07万,1658.92万
2017,,,,,0.776079,27.42%,1441.29万,16.56%,1.72,910.63万,1730.03万,17.44%,6461.64万,1259.13万
2016,,,,,0.611906,6.24%,1236.54万,111.68%,1.46,1178.38万,800.99万,20.21%,5390.67万,870.38万
2015,,,,,0.575978,10.70%,584.15万,162.79%,2.11,552.09万,99.27万,10.14%,3584.96万,671.45万
2014,,,,,0.520326,-2.18%,222.29万,-18.15%,1.66,186.79万,987.18万,4.27%,2817.25万,1179.12万
2013,,,,,0.53191,False,271.57万,False,4.32,234.03万,785.49万,5.11%,1294.97万,935.56万
