报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,16.715,0.6633,25.2,2.1764,1.92,9.85%,1771.53万,-5.20%,10.38,2.57亿,3.54亿,9.19%,6.90亿,1.68亿
2025,19.263,0.6581,29.27,2.4696,7.8,3.71%,8559.46万,-19.63%,10.19,3.03亿,3.38亿,10.93%,6.73亿,1.68亿
2024,15.407,0.6548,23.53,2.0488,7.52,34.71%,1.07亿,52.91%,9.21,2.69亿,2.87亿,14.15%,6.05亿,1.55亿
2023,12.323,0.6452,19.1,2.2084,5.58,31.93%,6965.05万,38.10%,7.83,3.06亿,2.19亿,12.47%,5.05亿,1.17亿
2022,4.221,0.6217,6.79,0.9979,4.23,-12.05%,5043.51万,21.13%,7.51,3.08亿,2.09亿,11.88%,4.67亿,9931.25万
2021,6.875,0.6239,11.02,1.4293,4.81,28.65%,4163.73万,11.17%,6.75,2.48亿,1.69亿,8.62%,4.21亿,8689.91万
2020,3.035,0.4169,7.28,0.8115,3.74,-1.87%,3745.52万,-19.81%,9.38,2.58亿,1.47亿,10.00%,3.91亿,5959.64万
2019,,,,,3.81,-13.31%,4670.60万,-19.68%,6.83,1.06亿,1.28亿,12.25%,2.14亿,4001.25万
2018,,,,,4.4,62.65%,5814.74万,100.92%,5.32,5793.16万,9061.58万,13.22%,1.63亿,2954.96万
2017,,,,,2.7,19.76%,2894.12万,18.73%,13.42,6350.72万,3755.60万,10.70%,1.03亿,1584.84万
2016,,,,,2.26,40.81%,2437.55万,394.67%,6.93,5508.84万,2155.01万,10.75%,4563.67万,766.04万
2015,,,,,1.6,9.70%,492.77万,279.07%,2.30,1951.00万,-32.64万,3.07%,1322.38万,1232.47万
2014,,,,,1.46,48.55%,129.99万,1610.64%,2.62,464.40万,141.20万,0.89%,262.36万,622.07万
2013,,,,,0.983878,False,7.60万,False,1.32,202.32万,26.68万,0.08%,132.37万,296.17万
