报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,79.878,7.7177,10.35,2.4931,8.01,-22.58%,1.05亿,159.17%,4.43,16.57亿,15.33亿,13.95%,38.96亿,5.43亿
2025,51.014,7.7177,6.61,1.3278,38.42,-23.43%,1.41亿,-8.60%,4.30,16.51亿,14.28亿,5.49%,38.49亿,6.05亿
2024,46.152,7.7177,5.98,0.9199,50.17,-13.76%,1.54亿,-18.46%,4.26,17.44亿,14.25亿,4.95%,38.31亿,7.33亿
2023,43.528,7.7177,5.64,0.7482,58.18,-3.79%,1.89亿,-39.38%,4.20,15.94亿,14.04亿,5.05%,37.82亿,7.89亿
2022,35.656,7.7177,4.62,0.5896,60.47,28.07%,3.11亿,-22.04%,4.07,14.48亿,13.22亿,6.27%,36.37亿,9.28亿
2021,41.753,7.7177,5.41,0.8842,47.22,11.08%,3.99亿,176.13%,3.77,11.66亿,11.16亿,9.47%,33.86亿,9.71亿
2020,34.497,7.7002,4.48,0.8115,42.51,17.99%,1.45亿,34.55%,3.38,9.86亿,8.50亿,4.69%,30.79亿,8.26亿
2019,25.9,7.6177,3.4,0.719,36.02,-11.73%,1.08亿,7.25%,3.36,5.37亿,8.06亿,4.83%,29.96亿,4.09亿
2018,12.412,4.481,2.77,0.3041,40.81,3.36%,1.00亿,8.89%,5.53,2.87亿,7.37亿,4.43%,29.49亿,4.80亿
2017,,,3.38,,39.48,-0.32%,9206.09万,-3.51%,5.35,3.33亿,6.66亿,4.34%,28.44亿,4.47亿
2016,,,5.24,,39.61,0.12%,9540.76万,5.06%,5.20,3.61亿,5.99亿,4.68%,27.20亿,5.28亿
2015,,,6.67,,39.56,8.04%,9081.68万,5.81%,5.00,2.32亿,5.42亿,3.84%,27.29亿,4.61亿
2014,,,3.92,,36.62,37.40%,8582.72万,84.11%,4.89,4.85亿,4.82亿,4.28%,26.55亿,4.42亿
2013,,,4.72,,26.65,67.41%,4661.86万,41.92%,4.73,3.86亿,4.11亿,3.47%,26.21亿,3.19亿
2012,,,2.8,,15.92,12.98%,3284.85万,-48.52%,4.66,8.15亿,3.86亿,2.77%,25.43亿,1.30亿
2011,,,3.23,,14.09,9.94%,6381.19万,-59.50%,7.02,10.87亿,3.99亿,4.29%,24.05亿,1.07亿
2010,,,6.3,,12.82,8.25%,1.58亿,4.11%,7.02,14.10亿,3.95亿,12.28%,21.93亿,8023.36万
