报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,93.802,1.8018,52.06,4.3997,5.33,13.58%,8268.55万,26.28%,21.49,21.59亿,18.39亿,15.62%,39.00亿,7.65亿
2025,105.063,1.8018,58.31,4.3904,23.93,21.01%,3.33亿,23.75%,21.03,22.06亿,17.56亿,14.09%,38.16亿,5.93亿
2024,,,,,19.77,12.32%,2.69亿,14.07%,12.58,5.84亿,14.41亿,13.90%,17.24亿,4.84亿
2023,,,,,17.6,32.81%,2.36亿,143.32%,10.59,1.89亿,11.71亿,13.59%,14.51亿,6.71亿
2022,,,,,13.26,-4.18%,9696.47万,-50.91%,8.84,9532.03万,9.35亿,7.91%,12.13亿,5.77亿
2021,,,,,13.83,8.87%,1.98亿,-20.42%,8.12,9772.87万,8.41亿,14.41%,11.09亿,5.69亿
2020,,,,,12.71,False,2.48亿,False,14.43,1.51亿,7.30亿,19.51%,14.35亿,3.83亿
2017,,,,,7.21,66.76%,2.06亿,75.71%,6.09,4054.54万,4.07亿,28.74%,6.00亿,2.05亿
2016,,,,,4.32,72.18%,1.18亿,126.31%,3.99,4602.33万,2.17亿,27.33%,3.93亿,1.52亿
2015,,,,,2.51,40.66%,5192.40万,63.49%,2.79,2507.36万,1.09亿,20.80%,2.75亿,5771.40万
2014,,,,,1.78,1.14%,3176.02万,39.24%,2.27,1815.57万,6075.85万,17.97%,2.23亿,5238.62万
2013,,,,,1.76,False,2280.95万,False,1.94,2992.35万,3144.21万,12.77%,1.91亿,5223.29万
