报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,48.273,3.3734,14.31,2.5623,4.71,-3.69%,4477.24万,-1.88%,6.46,6.80亿,4.86亿,9.04%,21.75亿,4.27亿
2025,50.028,3.3734,14.83,2.2334,22.4,4.16%,1.56亿,-17.51%,6.34,7.41亿,4.41亿,6.85%,21.34亿,4.16亿
2024,55.391,3.3734,16.42,2.5763,21.5,12.66%,1.89亿,17.32%,6.16,8.99亿,3.94亿,8.74%,20.78亿,3.27亿
2023,75.632,3.3734,22.42,3.9619,19.09,16.64%,1.61亿,24.72%,5.94,11.18亿,3.20亿,8.43%,20.04亿,2.89亿
2022,,,,,16.36,17.61%,1.29亿,35.87%,3.22,2.18亿,2.12亿,7.85%,8.18亿,2.37亿
2021,,,,,13.91,17.11%,9529.01万,-24.83%,2.95,1.60亿,1.59亿,6.84%,7.52亿,2.04亿
2020,,,,,11.88,-11.12%,1.27亿,14.34%,2.88,2.04亿,1.48亿,10.65%,7.33亿,1.50亿
2019,,,,,13.37,1.77%,1.11亿,-8.15%,2.68,2.07亿,1.08亿,8.16%,6.82亿,1.58亿
2018,,,,,13.13,10.93%,1.21亿,42.76%,2.73,2.94亿,1.06亿,9.25%,6.75亿,1.58亿
2017,,,,,11.84,False,8454.68万,False,2.29,1.10亿,5068.73万,7.27%,3.01亿,1.07亿
