报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,123.932,9.9544,12.45,3.214,9.64,8.78%,2320.59万,199.86%,3.48,6.83亿,1.89亿,4.06%,41.79亿,14.73亿
2025,87.499,9.9544,8.79,2.2852,38.29,14.02%,4156.39万,79.29%,3.52,8.19亿,1.66亿,2.57%,42.13亿,14.10亿
2024,103.824,9.9544,10.43,3.0918,33.58,0.02%,2318.21万,-27.66%,3.53,17.57亿,1.34亿,0.69%,42.22亿,13.97亿
2023,71.577,9.9968,7.16,2.1322,33.57,11.20%,3204.78万,-71.07%,4.13,6.45亿,1.35亿,0.95%,41.66亿,14.45亿
2022,60.315,10.0191,6.02,1.9978,30.19,10.67%,1.11亿,64.00%,3.96,5.85亿,1.08亿,3.62%,39.71亿,12.87亿
2021,87.667,10.0191,8.75,3.2136,27.28,4.10%,6755.17万,141.40%,3.82,5.55亿,-221.21万,2.48%,38.23亿,12.21亿
2020,60.616,10.0191,6.05,2.3127,26.21,23.67%,-1.63亿,-806.46%,3.77,3.92亿,-6669.74万,-6.34%,37.84亿,9.32亿
2019,71.933,10.1172,7.11,3.3947,21.19,-22.56%,2309.71万,-85.94%,3.95,7.90亿,9752.25万,0.95%,40.02亿,8.47亿
2018,66.84,10.112,6.61,2.443,27.36,-9.12%,1.64亿,204.20%,3.94,21.67亿,8272.21万,5.99%,40.19亿,6.69亿
2017,,,7.84,,30.11,32.54%,5398.31万,139.07%,6.81,30.04亿,3274.58万,1.80%,41.49亿,7.18亿
2016,,,10.87,,22.72,49.10%,-1.38亿,-394.27%,2.77,7.75亿,-386.93万,-6.16%,14.35亿,6.42亿
2015,,,18.93,,15.24,16.04%,4695.12万,-26.14%,3.12,10.84亿,1.85亿,2.86%,16.19亿,5.72亿
2014,,,6.08,,13.13,12.60%,6356.95万,41.06%,7.75,10.67亿,1.90亿,4.74%,16.16亿,5.87亿
2013,,,2.47,,11.66,30.05%,4506.46万,-21.27%,5.11,4.60亿,1.52亿,3.82%,9.60亿,4.69亿
2012,,,2.06,,8.97,15.62%,5723.81万,-19.06%,5.02,2.49亿,1.40亿,6.40%,9.46亿,3.67亿
2011,,,2.04,,7.76,31.30%,7072.09万,15.41%,5.00,4.01亿,1.42亿,9.06%,9.41亿,2.94亿
2010,,,3.95,,5.91,55.33%,6127.76万,57.00%,7.21,6.63亿,1.14亿,10.48%,8.74亿,1.82亿
