报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,160.543,8.4541,18.99,1.9713,20.36,-5.51%,1.37亿,-26.10%,7.16,28.50亿,28.81亿,7.67%,64.20亿,14.11亿
2025,214.227,8.4541,25.34,2.3795,90.03,15.72%,8.81亿,11.29%,6.98,27.91亿,27.42亿,10.83%,62.53亿,18.38亿
2024,137.21,8.4541,16.23,1.7634,77.81,32.78%,7.92亿,87.02%,6.20,26.38亿,21.28亿,11.26%,55.66亿,17.65亿
2023,129.348,8.4541,15.3,2.2073,58.6,20.10%,4.23亿,61.36%,5.36,30.14亿,14.43亿,8.97%,47.95亿,12.69亿
2022,19.796,2.0262,9.77,0.4057,48.79,10.91%,2.62亿,5160.64%,3.22,7.76亿,10.21亿,3.18%,21.95亿,7.43亿
2021,18.337,2.0262,9.05,11.985,1.53,16.82%,498.70万,119.81%,3.20,1.89亿,3.75亿,3.31%,6.78亿,5021.79万
2020,17.365,2.0262,8.57,13.2557,1.31,-60.74%,-2517.29万,-121.84%,3.17,3.55亿,3.71亿,-18.41%,6.74亿,6426.79万
2019,28.385,1.842,15.41,8.4985,3.34,5.34%,1.15亿,11.82%,3.75,4.11亿,4.22亿,39.34%,7.98亿,6693.51万
2018,10.954,1.228,8.92,4.1492,2.64,2.41%,1.03亿,-1.26%,5.04,2349.71万,3.97亿,38.97%,6.19亿,3967.78万
2017,,,12.66,,2.58,-1.23%,1.04亿,-3.33%,4.60,2875.16万,3.53亿,40.42%,5.65亿,3781.67万
2016,,,20.92,,2.61,8.30%,1.08亿,9.38%,4.05,8426.26万,2.96亿,41.30%,4.97亿,3102.33万
2015,,,32.46,,2.41,14.66%,9871.90万,28.38%,6.94,8201.44万,2.35亿,40.89%,4.26亿,3459.54万
2014,,,,,2.11,16.69%,7689.30万,17.86%,5.29,9342.96万,1.74亿,36.52%,2.43亿,3092.35万
2013,,,,,1.8,34.82%,6524.06万,48.68%,4.22,9004.42万,1.33亿,36.16%,1.94亿,3065.48万
2012,,,,,1.34,13.32%,4388.09万,38.62%,2.80,2753.25万,7392.93万,32.79%,1.29亿,2394.64万
2011,,,,,1.18,False,3165.45万,False,1.84,3030.95万,3443.65万,26.80%,8481.77万,3070.82万
