报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,129.589,3.3915,38.21,5.9663,5.43,3.69%,2216.41万,-59.25%,7.26,4.42亿,10.95亿,4.01%,24.92亿,5.69亿
2025,123.959,3.3915,36.55,5.5216,22.45,13.54%,1.04亿,-35.82%,7.22,5.09亿,10.72亿,4.59%,24.68亿,5.50亿
2024,30.754,2.2014,13.97,1.5556,19.77,3.65%,1.62亿,-25.29%,9.18,5.98亿,10.49亿,8.36%,20.96亿,4.88亿
2023,25.26,2.0807,12.14,1.3239,19.08,17.44%,2.17亿,27.74%,8.30,1.56亿,9.70亿,11.29%,17.47亿,4.15亿
2022,21.213,2.0879,10.16,1.3062,16.24,0.15%,1.70亿,-11.09%,7.47,3.20亿,8.27亿,10.73%,15.81亿,4.00亿
2021,21.217,1.6061,13.21,1.3081,16.22,15.08%,1.91亿,14.35%,9.00,3.72亿,7.30亿,11.65%,14.62亿,3.76亿
2020,16.497,1.1512,14.33,1.1708,14.09,40.67%,1.67亿,79.14%,11.31,5.02亿,5.91亿,11.97%,13.24亿,2.58亿
2019,6.735,1.049,6.42,0.6722,10.02,10.76%,9312.05万,-4.11%,7.65,1.54亿,4.68亿,9.29%,8.13亿,2.51亿
2018,4.451,0.8092,5.5,0.4924,9.04,11.14%,9710.67万,-11.45%,9.27,1.15亿,4.12亿,10.73%,7.51亿,1.96亿
2017,,,7.96,,8.14,45.98%,1.10亿,94.71%,8.61,5049.84万,3.61亿,13.58%,7.12亿,1.68亿
2016,,,15.05,,5.57,19.89%,5632.30万,44.71%,7.39,1.85亿,2.73亿,10.10%,5.98亿,1.23亿
2015,,,,,4.65,-1.68%,3892.15万,-13.51%,5.96,7115.84万,2.30亿,8.37%,3.62亿,1.44亿
2014,,,,,4.73,4.64%,4500.35万,4.74%,5.48,7624.24万,2.05亿,9.52%,3.32亿,1.49亿
2013,,,,,4.52,27.30%,4296.56万,176.20%,4.89,6865.07万,1.74亿,9.51%,2.97亿,1.23亿
2012,,,,,3.55,-18.11%,1555.61万,-68.87%,4.26,4657.39万,1.45亿,4.38%,2.59亿,1.16亿
2011,,,,,4.34,False,4996.55万,False,4.02,7419.33万,1.43亿,11.52%,2.44亿,1.35亿
