报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,81.312,2.2963,35.41,5.5189,11.05,8.52%,2.91亿,25.29%,8.01,7.71亿,13.63亿,26.31%,18.39亿,2.07亿
2024,55.318,2.2963,24.09,3.926,14.09,11.12%,2.21亿,82.16%,7.20,7.52亿,11.86亿,15.65%,16.54亿,1.97亿
2023,48.498,2.2963,21.12,3.8248,12.68,5.25%,1.21亿,-60.68%,6.51,7.61亿,10.34亿,9.04%,14.96亿,1.41亿
2022,54.147,2.2963,23.58,4.4935,12.05,8.38%,3.08亿,21.03%,6.67,9.80亿,10.28亿,25.49%,15.34亿,1.78亿
2021,43.79,2.2963,19.07,3.9379,11.12,39.27%,2.54亿,31.53%,5.82,9.07亿,8.65亿,22.89%,13.37亿,1.61亿
2020,33.159,1.5309,21.66,4.1553,7.98,0.50%,1.93亿,17.02%,7.67,7.62亿,7.28亿,24.23%,11.76亿,1.18亿
2019,20.325,1.1776,17.26,2.5598,7.94,22.82%,1.65亿,69.94%,8.62,6.47亿,5.89亿,20.51%,10.19亿,8989.19万
2018,11.482,1.1776,9.75,1.7747,6.47,13.70%,9727.69万,-9.57%,7.49,1.34亿,4.75亿,15.25%,9.09亿,7293.11万
2017,,,15.45,,5.69,28.94%,1.08亿,7.63%,7.09,1.20亿,4.47亿,18.91%,8.39亿,5288.78万
2016,,,28.91,,4.41,11.09%,9993.81万,21.54%,12.69,1.05亿,3.68亿,22.66%,7.47亿,3905.76万
2015,,,,,3.97,0.71%,8222.46万,16.01%,9.29,1.55亿,2.89亿,20.71%,4.10亿,2120.91万
2014,,,,,3.94,12.20%,7087.84万,15.45%,7.63,9546.77万,2.24亿,17.98%,3.37亿,2535.77万
2013,,,,,3.51,14.52%,6139.32万,14.29%,6.21,1.16亿,1.68亿,17.47%,2.74亿,3385.60万
2012,,,,,3.07,3.79%,5371.82万,14.67%,5.74,1.02亿,1.21亿,17.51%,2.20亿,2035.03万
2011,,,,,2.96,False,4684.57万,False,5.41,9120.16万,7874.72万,15.85%,1.73亿,1853.33万
