报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,380.051,1.616,235.18,11.41,59.17%,-3573.65万,30.39%,46.71,33.3086,,5.0349,PE；PB,33.19亿,-6.67亿,-3.25%,76.16亿,16.10亿,,,王升杨
2026-03-31,380.051,1.616,235.18,11.41,59.17%,-3573.65万,30.39%,46.71,8.3271,,5.0349,PE；PB,33.19亿,-6.67亿,-3.25%,76.16亿,16.10亿,,,王升杨
2025,225.454,1.4253,158.18,33.68,71.80%,-2.29亿,43.19%,47.01,6.694,,3.3648,PE；PB,37.05亿,-6.31亿,-6.80%,76.15亿,14.76亿,,,王升杨
2024,185.717,1.4253,130.3,19.6,49.53%,-4.03亿,-31.95%,41.69,9.4754,,3.1254,PE；PB,31.54亿,-4.02亿,-20.55%,59.47亿,8.33亿,,,王升杨
2023,168.619,1.0106,166.85,13.11,-21.52%,-3.05亿,-221.85%,43.55,12.8619,,3.8312,PE；PB,40.01亿,73.54万,-23.29%,62.08亿,8.28亿,0.8,,王升杨
2022,228.588,1.0106,226.19,16.7,93.76%,2.51亿,11.99%,64.29,13.6879,83.7741,3.5183,PE；PB,47.29亿,3.87亿,14.97%,64.99亿,6.05亿,0.8,,王升杨
2021,,,,8.62,256.26%,2.24亿,340.29%,7.25,,,,PE；PB,7773.77万,2.47亿,25.96%,5.56亿,2.24亿,,,王升杨
2020,,,,2.42,162.73%,5081.60万,657.90%,4.18,,,,PE；PB,1.25亿,4603.24万,21.04%,3.23亿,8531.15万,,,王升杨
2019,,,,0.921032,128.98%,-910.85万,-494.57%,16.45,,,,PE；PB,6040.61万,-156.01万,-9.89%,1.13亿,1792.08万,,,王升杨
2018,,,,0.402233,34.84%,230.85万,-63.50%,5.65,,,,PE；PB,1692.69万,754.84万,5.74%,3388.43万,797.10万,,,王升杨
2017,,,,0.298307,2.43%,632.44万,-40.42%,5.53,,,,PE；PB,1877.49万,1265.46万,21.20%,3315.94万,244.71万,,,王升杨
2016,,,,0.291228,58.47%,1061.42万,169.55%,4.91,,,,PE；PB,2014.49万,991.05万,36.45%,2943.06万,330.92万,,,王升杨
2015,,,,0.183775,124.72%,393.78万,247.75%,4.48,,,,PE；PB,1323.12万,448.06万,21.43%,1881.64万,60.17万,,,王升杨
2014,,,,0.081781,False,113.23万,False,1.29,,,,PE；PB,236.31万,93.67万,13.85%,459.08万,56.26万,,,王升杨
