报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,112.007,1.3131,85.3,2.94,-2.57%,1372.42万,-66.59%,20.91,38.0976,853.0,4.0794,PE；PB,20.28亿,7.44亿,4.67%,27.45亿,3.50亿,0.45,40%: 最新年度营业收入下滑；最新年度净利润同比下降,张立新
2026-03-31,112.007,1.3131,85.3,2.94,-2.57%,1372.42万,-66.59%,20.91,9.5244,853.0,4.0794,PE；PB,20.28亿,7.44亿,4.67%,27.45亿,3.50亿,0.45,,张立新
2025,79.508,1.3131,60.55,11.43,18.47%,1.86亿,67.34%,20.76,6.9561,41.7586,2.9167,PE；PB,21.06亿,7.30亿,16.23%,27.26亿,3.64亿,0.4,,张立新
2024,55.624,1.3122,42.39,9.65,23.61%,1.11亿,87.18%,18.98,5.7641,48.7241,2.2334,PE；PB,16.99亿,5.60亿,11.31%,24.87亿,3.09亿,0.15,,张立新
2023,54.79,1.1332,48.35,7.8,8.45%,5947.80万,-33.80%,18.96,7.0244,96.7,2.5501,PE；PB,18.39亿,4.67亿,7.21%,24.85亿,2.13亿,0.25,,张立新
2022,71.762,1.131,63.45,7.2,-4.46%,8984.44万,-55.36%,12.98,9.9669,80.3165,4.8883,PE；PB,9.00亿,4.42亿,12.35%,14.70亿,1.96亿,0.6,,张立新
2021,126.753,1.128,112.37,7.53,75.44%,2.01亿,101.81%,13.39,16.8331,63.1292,8.3921,PE；PB,11.38亿,4.27亿,26.71%,15.15亿,1.02亿,0.3,,张立新
2020,102.953,1.128,91.27,4.29,28.11%,9973.62万,50.73%,11.45,23.9984,87.7596,7.9712,PE；PB,9.88亿,2.79亿,23.23%,12.91亿,7698.23万,,,张立新
2019,,,,3.35,7.30%,6617.08万,23.65%,5.52,,,,PE；PB,3.34亿,1.89亿,19.75%,4.67亿,6432.84万,,,张立新
2018,,,,3.12,13.78%,5351.43万,12.70%,3.36,,,,PE；PB,1.48亿,1.37亿,17.14%,2.59亿,6281.54万,,,张立新
2017,,,,2.74,19.59%,4748.42万,58.01%,2.91,,,,PE；PB,1.44亿,1.08亿,17.30%,2.25亿,3745.50万,,,张立新
2016,,,,2.3,22.74%,3005.13万,45.68%,2.4,,,,PE；PB,2554.18万,7236.45万,13.09%,1.85亿,3641.05万,,,张立新
2015,,,,1.87,15.04%,2062.89万,38.18%,2.21,,,,PE；PB,1408.21万,6037.80万,11.03%,1.70亿,2797.48万,,,张立新
2014,,,,1.63,2.69%,1492.90万,-19.08%,5.13,,,,PE；PB,4786.60万,5030.18万,9.18%,1.13亿,3698.06万,,,张立新
2013,,,,1.58,21.20%,1844.92万,14.14%,4.16,,,,PE；PB,5918.76万,4084.11万,11.65%,8519.60万,2226.35万,,,张立新
2012,,,,1.31,7.19%,1616.31万,33.09%,3.48,,,,PE；PB,4959.58万,2792.45万,12.37%,7084.69万,2231.03万,,,张立新
2011,,,,1.22,False,1214.44万,False,2.75,,,,PE；PB,3558.63万,1645.37万,9.97%,5508.38万,2420.45万,,,张立新
