报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,4372.007,7.2461,603.36,103.23,25.80%,16.35亿,3.42%,54.21,42.3521,267.4942,11.13,PE；PB,180.47亿,204.36亿,15.19%,455.20亿,286.03亿,,,北京七星华电科技集团有限责任公司
2026-03-31,4372.007,7.2461,603.36,103.23,25.80%,16.35亿,3.42%,54.21,10.588,267.4942,11.13,PE；PB,180.47亿,204.36亿,15.19%,455.20亿,286.03亿,,,北京七星华电科技集团有限责任公司
2025,2449.697,5.3361,459.08,393.53,30.85%,55.22亿,-1.77%,52.06,6.2249,60.0528,8.8183,PE；PB,173.79亿,188.02亿,13.74%,439.28亿,286.27亿,1.06,,北京七星华电科技集团有限责任公司
2024,1531.907,5.302,288.93,300.75,35.14%,56.22亿,44.18%,58.25,5.0936,36.89,4.9602,PE；PB,123.96亿,138.95亿,19.08%,325.40亿,236.35亿,0.78,,北京七星华电科技集团有限责任公司
2023,957.545,5.2868,181.12,220.79,50.32%,38.99亿,65.73%,45.96,4.3369,24.601,3.9408,PE；PB,124.51亿,87.76亿,18.26%,248.25亿,169.92亿,0.445,,北京七星华电科技集团有限责任公司
2022,871.799,5.2575,165.82,146.88,51.68%,23.53亿,118.37%,37.35,5.9355,37.1694,4.4396,PE；PB,104.35亿,51.59亿,17.30%,199.84亿,130.41亿,0.205,,北京七星华电科技集团有限责任公司
2021,1267.065,4.9646,255.22,96.83,59.90%,10.77亿,100.66%,32.14,13.0855,118.8286,7.9409,PE；PB,90.68亿,29.24亿,12.32%,171.98亿,80.35亿,0.10900000000000001,,北京七星华电科技集团有限责任公司
2020,651.976,4.9065,132.88,60.56,49.23%,5.37亿,73.75%,13.66,10.7658,121.5181,9.7277,PE；PB,26.42亿,19.03亿,10.42%,71.12亿,49.33亿,0.063,,北京七星华电科技集团有限责任公司
2019,296.189,4.58,64.67,40.58,22.10%,3.09亿,32.24%,11.94,7.2989,96.4073,5.4162,PE；PB,28.75亿,13.98亿,9.11%,61.00亿,36.36亿,0.052000000000000005,,北京七星华电科技集团有限责任公司
2018,127.003,4.58,27.73,33.24,49.53%,2.34亿,86.05%,7.75,3.8208,54.3512,3.5781,PE；PB,10.38亿,11.14亿,8.51%,37.51亿,30.15亿,0.028000000000000004,,北京七星华电科技集团有限责任公司
2017,,,30.41,22.23,37.01%,1.26亿,35.21%,7.22,,110.864,4.2119,PE；PB,10.20亿,8.93亿,7.53%,34.80亿,20.33亿,0.022,,北京七星华电科技集团有限责任公司
2016,,,19.51,16.22,32.95%,9290.16万,46.51%,6.97,,88.6013,2.7991,PE；PB,9.64亿,7.78亿,8.50%,33.64亿,11.78亿,0.03,,北京七星华电科技集团有限责任公司
2015,,,14.13,12.2,-11.15%,6340.80万,51.43%,5.31,,88.2573,2.661,PE；PB,3.80亿,6.97亿,8.79%,23.38亿,8.65亿,,,北京七星华电科技集团有限责任公司
2014,,,19.13,9.62,11.89%,4187.24万,-59.38%,5.2,,159.4167,3.6788,PE；PB,2.13亿,5.85亿,7.65%,19.64亿,5.66亿,0.1,,北京七星华电科技集团有限责任公司
2013,,,15.68,8.6,-15.09%,1.03亿,-26.97%,5.18,,54.069,3.027,PE；PB,2.63亿,5.78亿,15.36%,19.26亿,6.15亿,0.1,,北京七星华电科技集团有限责任公司
2012,,,11.8,10.12,-12.44%,1.41亿,6.19%,9.87,,26.8182,1.1955,PE；PB,5.89亿,5.04亿,16.50%,18.43亿,4.41亿,0.1,,北京七星华电科技集团有限责任公司
2011,,,9.68,11.56,42.67%,1.33亿,76.32%,11.85,,11.1264,0.8169,PE；PB,4.38亿,3.82亿,13.67%,10.88亿,5.33亿,0.1,,北京七星华电科技集团有限责任公司
2010,,,16.85,8.1,37.94%,7538.86万,51.97%,13.73,,18.1183,1.2272,PE；PB,7.90亿,2.68亿,12.06%,9.63亿,3.80亿,,,北京七星华电科技集团有限责任公司
