报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,137.152,5.8313,23.52,3.95,29.86%,-1574.50万,26.34%,2.57,34.722,,9.1518,PE；PB,13.30亿,-23.84亿,-4.13%,17.56亿,5.99亿,,,HKSCC NOMINEES LIMITED
2026-03-31,137.152,5.8313,23.52,3.95,29.86%,-1574.50万,26.34%,2.57,8.6805,,9.1518,PE；PB,13.30亿,-23.84亿,-4.13%,17.56亿,5.99亿,,,HKSCC NOMINEES LIMITED
2025,117.909,5.8313,20.22,13.6,16.51%,-1.15亿,50.96%,1.58,8.6698,,12.7975,PE；PB,3.62亿,-23.68亿,-8.64%,9.35亿,6.24亿,,,HKSCC NOMINEES LIMITED
2024,141.81,5.9484,23.84,11.68,12.62%,-2.35亿,58.82%,1.7,12.1413,,14.0235,PE；PB,5.36亿,-22.53亿,-21.90%,10.53亿,6.21亿,,,HKSCC NOMINEES LIMITED
2023,67.25,5.9566,11.29,10.37,-13.27%,-5.72亿,-1659.35%,1.97,6.4851,,5.731,PE；PB,8.81亿,-20.17亿,-57.29%,12.46亿,6.21亿,,,HKSCC NOMINEES LIMITED
2022,82.676,5.9266,13.95,11.95,17.47%,-3248.50万,-114.83%,2.77,6.9185,,5.0361,PE；PB,8.17亿,-14.46亿,-1.58%,17.44亿,9.23亿,,,HKSCC NOMINEES LIMITED
2021,139.293,5.5762,24.98,10.18,168.00%,2.19亿,1849.09%,2.6,13.683,64.0513,9.6077,PE；PB,6.74亿,-14.13亿,21.15%,15.52亿,3.20亿,,,HKSCC NOMINEES LIMITED
2020,45.669,5.5762,8.19,3.8,-3.81%,1123.48万,-89.19%,2.15,12.0182,409.5,3.8093,PE；PB,3.54亿,-16.32亿,-1.72%,10.89亿,1.82亿,,,HKSCC NOMINEES LIMITED
2019,33.513,5.5762,6.01,3.95,-34.44%,1.04亿,106.44%,2.12,8.4843,31.6316,2.8349,PE；PB,2.78亿,-16.44亿,10.87%,10.87亿,1.82亿,,,HKSCC NOMINEES LIMITED
2018,41.635,5.6339,7.39,6.02,-13.37%,-16.14亿,-231.76%,1.95,6.9161,,3.7897,PE；PB,5.62亿,-17.48亿,-296.63%,10.57亿,1.83亿,,,HKSCC NOMINEES LIMITED
2017,,,10.0,6.95,-1.58%,-4.87亿,-580.78%,4.49,,,2.2272,PE；PB,5.45亿,-1.33亿,-70.35%,25.78亿,1.94亿,0.02,,HKSCC NOMINEES LIMITED
2016,,,16.22,7.06,25.96%,1.01亿,17.67%,5.26,,90.1111,3.0837,PE；PB,4.70亿,3.37亿,14.34%,29.64亿,1.58亿,0.1,,HKSCC NOMINEES LIMITED
2015,,,22.5,5.61,31.69%,8600.63万,747.39%,9.98,,140.625,2.2545,PE；PB,7.27亿,2.71亿,15.34%,28.15亿,1.85亿,0.015,,HKSCC NOMINEES LIMITED
2014,,,13.28,4.26,-1.83%,1014.96万,116.64%,9.97,,332.0,1.332,PE；PB,19.06亿,1.98亿,2.38%,27.14亿,1.55亿,0.015,,HKSCC NOMINEES LIMITED
2013,,,12.39,4.34,1.22%,468.51万,-91.48%,9.95,,619.5,1.2452,PE；PB,20.69亿,1.93亿,1.08%,27.08亿,1.27亿,0.1,,HKSCC NOMINEES LIMITED
2012,,,7.11,4.28,-25.03%,5499.23万,-48.95%,10.04,,35.55,0.7082,PE；PB,22.02亿,2.18亿,12.84%,27.30亿,1.40亿,0.3,,HKSCC NOMINEES LIMITED
2011,,,13.61,5.71,-18.65%,1.08亿,-39.15%,10.13,,34.025,1.3435,PE；PB,23.96亿,2.51亿,18.85%,27.56亿,1.51亿,0.5,,HKSCC NOMINEES LIMITED
2010,,,25.01,7.02,50.77%,1.77亿,51.37%,24.84,,35.2254,1.0068,PE；PB,25.17亿,2.63亿,25.20%,27.03亿,1.09亿,,,HKSCC NOMINEES LIMITED
