报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,28.005,1.4533,19.27,0.700264,-28.39%,-369.16万,-129.31%,6.54,39.9921,,2.9465,PE；PB,4.99亿,2.77亿,-5.27%,10.43亿,5782.59万,0.1,40%: 最新年度营业收入下滑；最新年度净利润同比下降,力合科创集团有限公司
2026-03-31,28.005,1.4533,19.27,0.700264,-28.39%,-369.16万,-129.31%,6.54,9.998,,2.9465,PE；PB,4.99亿,2.77亿,-5.27%,10.43亿,5782.59万,0.1,,力合科创集团有限公司
2025,27.435,1.2118,22.64,3.58,-34.79%,2056.70万,-75.61%,6.56,7.6634,161.7143,3.4512,PE；PB,6.76亿,2.81亿,5.75%,10.47亿,5202.14万,0.3,,力合科创集团有限公司
2024,22.568,1.0057,22.44,5.49,-5.24%,8433.67万,-21.10%,8.07,4.1107,38.6897,2.7807,PE；PB,7.26亿,2.97亿,15.37%,10.71亿,5862.13万,0.35,,力合科创集团有限公司
2023,26.991,1.0019,26.94,5.79,14.96%,1.07亿,42.26%,9.11,4.6617,30.2697,2.9572,PE；PB,9.20亿,2.58亿,18.45%,10.09亿,8832.32万,0.25,,力合科创集团有限公司
2022,22.7,1.0,22.7,5.04,39.92%,7513.56万,78.74%,8.15,4.504,30.2667,2.7853,PE；PB,3.12亿,1.86亿,14.90%,8.17亿,1.13亿,0.2,,力合科创集团有限公司
2021,48.38,1.0,48.38,3.6,66.99%,4203.73万,51.10%,7.46,13.4389,115.1905,6.4853,PE；PB,4.58亿,1.37亿,11.67%,7.46亿,7577.01万,0.15,,力合科创集团有限公司
2020,24.01,1.0,24.01,2.16,-22.09%,2782.05万,-35.98%,7.16,11.1157,72.7576,3.3534,PE；PB,4.65亿,1.12亿,12.90%,7.16亿,5793.15万,,,力合科创集团有限公司
2019,,,,2.77,47.08%,4345.61万,89.09%,3.6,,,,PE；PB,7442.01万,8815.48万,15.70%,2.63亿,5255.43万,,,力合科创集团有限公司
2018,,,,1.88,39.42%,2298.11万,70.98%,3.0,,,,PE；PB,7519.13万,4782.37万,12.21%,2.19亿,7368.91万,,,力合科创集团有限公司
2017,,,,1.35,19.81%,1344.09万,59.99%,2.79,,,,PE；PB,8790.82万,3447.13万,9.96%,2.03亿,5386.27万,,,力合科创集团有限公司
2016,,,,1.13,False,840.13万,False,2.71,,,,PE；PB,1.03亿,3181.40万,7.46%,1.97亿,3329.02万,,,力合科创集团有限公司
2014,,,,1.44,-1.56%,3273.52万,9.61%,2.58,,,,PE；PB,1.14亿,2676.54万,22.79%,1.88亿,1322.84万,,,力合科创集团有限公司
2013,,,,1.46,51.03%,2986.49万,55.76%,2.13,,,,PE；PB,1.04亿,1618.59万,20.47%,1.55亿,1962.47万,,,力合科创集团有限公司
2012,,,,0.965944,False,1917.41万,False,1.64,,,,PE；PB,3869.61万,-1185.70万,19.88%,9692.50万,1318.09万,,,力合科创集团有限公司
