报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,2033.129,4.1915,485.06,99.09,132.79%,38.62亿,2644.05%,29.07,20.518,52.6667,16.6859,PE；PB,42.81亿,69.55亿,40.16%,123.83亿,179.61亿,0.990744266,,蔡华波
2026-03-31,2033.129,4.1915,485.06,99.09,132.79%,38.62亿,2644.05%,29.07,5.1295,52.6667,16.6859,PE；PB,42.81亿,69.55亿,40.16%,123.83亿,179.61亿,0.990744266,,蔡华波
2025,1016.489,4.1598,244.36,227.66,30.36%,14.23亿,185.41%,18.74,4.4649,71.6598,13.0395,PE；PB,15.14亿,31.35亿,6.58%,83.62亿,116.78亿,,,蔡华波
2024,354.358,4.1286,85.83,174.64,72.48%,4.99亿,160.24%,15.55,2.0291,71.525,5.5196,PE；PB,11.87亿,17.14亿,2.89%,69.00亿,78.33亿,0.25,,蔡华波
2023,378.262,4.1286,91.62,101.25,21.55%,-8.28亿,-1237.15%,14.58,3.7359,,6.284,PE；PB,12.19亿,13.19亿,-8.27%,64.49亿,58.93亿,,,蔡华波
2022,242.39,4.1286,58.71,83.3,-14.55%,7279.70万,-92.81%,16.08,2.9098,309.0,3.6511,PE；PB,24.79亿,21.58亿,0.87%,66.39亿,37.44亿,0.48,,蔡华波
2021,,,,97.49,33.99%,10.13亿,266.73%,11.79,,,,PE；PB,6.09亿,22.90亿,10.39%,43.74亿,35.92亿,,,蔡华波
2020,,,,72.76,27.19%,2.76亿,115.48%,9.34,,,,PE；PB,15.85亿,13.72亿,3.80%,34.63亿,22.46亿,,,蔡华波
2019,,,,57.21,35.29%,1.28亿,326.73%,8.38,,,,PE；PB,11.98亿,10.97亿,2.23%,31.09亿,18.25亿,,,蔡华波
2018,,,,42.28,False,-5653.97万,False,36.97,,,,PE；PB,5.31亿,9.78亿,-1.38%,20.45亿,13.33亿,,,蔡华波
