报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,276.833,8.3208,33.27,9.2,31.41%,1.00亿,-10.32%,7.37,30.0905,277.25,4.5142,PE；PB,5.17亿,23.93亿,10.87%,61.33亿,7.17亿,,20%: 最新年度净利润同比下降,江苏捷捷投资有限公司
2026-03-31,276.833,8.3208,33.27,9.2,31.41%,1.00亿,-10.32%,7.37,7.5226,277.25,4.5142,PE；PB,5.17亿,23.93亿,10.87%,61.33亿,7.17亿,,,江苏捷捷投资有限公司
2025,226.076,8.3208,27.17,34.94,22.83%,4.77亿,0.77%,7.25,6.4704,47.6667,3.7476,PE；PB,3.28亿,22.92亿,13.62%,60.32亿,6.96亿,0.15,,江苏捷捷投资有限公司
2024,250.285,7.3635,33.99,28.45,35.05%,4.73亿,115.87%,6.98,8.7974,53.9524,4.8696,PE；PB,7.29亿,19.58亿,17.51%,59.62亿,5.99亿,0.057999999999999996,,江苏捷捷投资有限公司
2023,115.944,7.3662,15.74,21.06,15.51%,2.19亿,-39.04%,4.69,5.5054,52.4667,3.3561,PE；PB,8.84亿,15.58亿,9.69%,43.96亿,4.84亿,0.095,,江苏捷捷投资有限公司
2022,149.849,7.3672,20.34,18.24,2.86%,3.59亿,-27.68%,4.44,8.2154,41.5102,4.5811,PE；PB,14.32亿,14.23亿,19.49%,42.32亿,5.08亿,0.126,,江苏捷捷投资有限公司
2021,151.474,4.91,30.85,17.73,75.37%,4.97亿,75.34%,4.02,8.5434,45.3676,7.6741,PE；PB,20.83亿,11.69亿,27.78%,39.28亿,3.04亿,0.16,,江苏捷捷投资有限公司
2020,76.375,2.6959,28.33,10.11,49.99%,2.83亿,49.45%,5.07,7.5544,72.641,5.5878,PE；PB,11.01亿,7.87亿,27.93%,24.93亿,1.56亿,0.2,,江苏捷捷投资有限公司
2019,19.16,1.7974,10.66,6.74,25.40%,1.90亿,14.50%,7.36,2.8427,24.2273,1.4484,PE；PB,13.18亿,5.82亿,28.14%,22.47亿,1.20亿,0.3,,江苏捷捷投资有限公司
2018,5.878,0.936,6.28,5.37,24.76%,1.66亿,14.93%,7.51,1.0946,10.129,0.8362,PE；PB,7.18亿,4.57亿,30.82%,13.50亿,9978.66万,0.5,,江苏捷捷投资有限公司
2017,,,10.07,4.31,29.91%,1.44亿,23.81%,13.04,,11.5747,0.7722,PE；PB,4.12亿,3.53亿,33.46%,12.21亿,7494.29万,0.3,,江苏捷捷投资有限公司
2016,,,,3.32,37.33%,1.16亿,44.24%,7.13,,,,PE；PB,1.26亿,2.52亿,35.11%,4.99亿,5376.42万,,,江苏捷捷投资有限公司
2015,,,,2.41,6.00%,8071.58万,4.52%,5.97,,,,PE；PB,1.24亿,1.82亿,33.43%,4.18亿,4443.66万,,,江苏捷捷投资有限公司
2014,,,,2.28,17.09%,7722.44万,16.59%,5.32,,,,PE；PB,1.23亿,1.44亿,33.90%,3.72亿,4386.63万,,,江苏捷捷投资有限公司
2013,,,,1.95,12.78%,6623.72万,7.32%,4.71,,,,PE；PB,1.08亿,1.10亿,34.05%,3.30亿,4150.54万,,,江苏捷捷投资有限公司
2012,,,,1.72,1.28%,6171.90万,2.34%,4.19,,,,PE；PB,9201.53万,7971.22万,35.78%,2.93亿,4002.57万,,,江苏捷捷投资有限公司
2011,,,,1.7,False,6030.83万,False,3.31,,,,PE；PB,8054.54万,2416.51万,35.41%,2.31亿,3543.83万,,,江苏捷捷投资有限公司
