报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,1525.751,4.6531,327.9,68.14,341.53%,28.99亿,1567.85%,18.08,22.3914,52.8019,18.1361,PE；PB,40.94亿,34.06亿,42.22%,85.79亿,120.69亿,0.2141,,华芯投资管理有限责任公司－国家集成电路产业投资基金二期股份有限公司
2026-03-31,1525.751,4.6531,327.9,68.14,341.53%,28.99亿,1567.85%,18.08,5.5979,52.8019,18.1361,PE；PB,40.94亿,34.06亿,42.22%,85.79亿,120.69亿,0.2141,,华芯投资管理有限责任公司－国家集成电路产业投资基金二期股份有限公司
2025,495.02,4.3124,114.79,113.02,68.82%,8.53亿,429.07%,11.65,4.3799,61.385,9.8532,PE；PB,19.31亿,5.07亿,7.42%,55.14亿,78.68亿,,,华芯投资管理有限责任公司－国家集成电路产业投资基金二期股份有限公司
2024,266.676,4.3033,61.97,66.95,86.46%,1.61亿,125.82%,5.59,3.9832,167.4865,11.0859,PE；PB,9.33亿,-3.20亿,2.02%,24.31亿,35.37亿,,,华芯投资管理有限责任公司－国家集成电路产业投资基金二期股份有限公司
2023,269.645,4.3033,62.66,35.91,20.27%,-6.24亿,-976.68%,4.48,7.5089,,13.9866,PE；PB,3.46亿,-4.82亿,-17.57%,19.21亿,35.52亿,,,华芯投资管理有限责任公司－国家集成电路产业投资基金二期股份有限公司
2022,69.111,4.3033,16.06,29.86,14.44%,7121.87万,-38.91%,5.63,2.3145,89.2222,2.8526,PE；PB,7.98亿,1.43亿,2.39%,24.22亿,19.54亿,,,华芯投资管理有限责任公司－国家集成电路产业投资基金二期股份有限公司
2021,,,,26.09,58.92%,1.17亿,325.69%,4.93,,,,PE；PB,2.12亿,7808.76万,4.47%,18.19亿,15.95亿,,,华芯投资管理有限责任公司－国家集成电路产业投资基金二期股份有限公司
2020,,,,16.42,39.90%,2738.41万,46.74%,7.28,,,,PE；PB,2.02亿,-2414.88万,1.67%,10.97亿,7.59亿,,,华芯投资管理有限责任公司－国家集成电路产业投资基金二期股份有限公司
2019,,,,11.74,-7.95%,1866.13万,113.68%,6.37,,,,PE；PB,2.02亿,-5153.30万,1.59%,6.82亿,6.01亿,,,华芯投资管理有限责任公司－国家集成电路产业投资基金二期股份有限公司
2018,,,,12.75,False,-1.36亿,False,2.23,,,,PE；PB,1402.14万,-7019.43万,-10.70%,2.23亿,4.06亿,,,华芯投资管理有限责任公司－国家集成电路产业投资基金二期股份有限公司
