报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,71.096,1.3369,53.18,2.06,25.71%,-139.30万,-113.97%,9.33,34.5126,,5.6999,PE；PB,7.13亿,5.29亿,-0.14%,13.16亿,1.86亿,,20%: 最新年度净利润同比下降,无锡亿晶投资有限公司
2026-03-31,71.096,1.3369,53.18,2.06,25.71%,-139.30万,-113.97%,9.33,8.6282,,5.6999,PE；PB,7.13亿,5.29亿,-0.14%,13.16亿,1.86亿,,,无锡亿晶投资有限公司
2025,56.939,1.3369,42.59,7.68,-2.42%,3708.19万,-70.54%,9.34,7.4139,152.1071,4.56,PE；PB,7.65亿,5.31亿,4.44%,13.17亿,1.76亿,0.4,,无锡亿晶投资有限公司
2024,54.826,1.3369,41.01,7.87,-11.19%,1.26亿,-37.23%,9.46,6.9665,43.6277,4.3351,PE；PB,8.20亿,5.47亿,16.56%,13.35亿,1.47亿,0.6,,无锡亿晶投资有限公司
2023,45.768,0.896,51.08,8.87,15.54%,2.01亿,37.37%,9.43,5.1599,34.0533,5.4168,PE；PB,9.67亿,5.04亿,23.55%,13.25亿,1.82亿,0.49928999999999996,,无锡亿晶投资有限公司
2022,23.456,0.64,36.65,7.68,-0.78%,1.46亿,-8.34%,12.29,3.0542,33.6239,2.9821,PE；PB,8.16亿,3.67亿,19.78%,11.48亿,1.79亿,0.8,,无锡亿晶投资有限公司
2021,44.851,0.64,70.08,7.74,42.50%,1.59亿,137.85%,15.19,5.7947,34.5222,4.6136,PE；PB,7.04亿,2.86亿,20.86%,9.78亿,1.28亿,0.35,,无锡亿晶投资有限公司
2020,,,,5.43,14.38%,6695.08万,64.11%,6.73,,,,PE；PB,1.65亿,1.57亿,12.09%,3.24亿,9154.31万,,,无锡亿晶投资有限公司
2019,,,,4.75,37.82%,4079.64万,60.73%,5.75,,,,PE；PB,1.50亿,1.10亿,8.51%,2.79亿,9282.26万,,,无锡亿晶投资有限公司
2018,,,,3.44,14.16%,2538.18万,14.84%,5.1,,,,PE；PB,6172.38万,8064.24万,7.37%,2.48亿,7669.76万,,,无锡亿晶投资有限公司
2017,,,,3.02,False,2210.23万,False,4.78,,,,PE；PB,1.39亿,6777.71万,7.33%,2.29亿,7075.57万,,,无锡亿晶投资有限公司
2015,,,,2.85,52.24%,5913.65万,145.24%,4.38,,,,PE；PB,1.53亿,5562.32万,20.74%,2.10亿,4382.67万,,,无锡亿晶投资有限公司
2014,,,,1.87,35.01%,2411.39万,183.90%,1.86,,,,PE；PB,3114.03万,2736.90万,12.88%,7441.92万,2702.99万,,,无锡亿晶投资有限公司
2013,,,,1.39,False,849.39万,False,1.33,,,,PE；PB,4211.66万,870.11万,6.12%,5330.53万,2777.23万,,,无锡亿晶投资有限公司
