报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,1813.988,2.8116,645.18,11.12,56.97%,5.71亿,488.29%,25.67,163.1284,317.8227,25.1336,PE；PB,53.12亿,30.46亿,50.54%,77.44亿,82.14亿,0.32999999999999996,,国家集成电路产业投资基金股份有限公司
2026-03-31,1813.988,2.8116,645.18,11.12,56.97%,5.71亿,488.29%,25.67,40.7821,317.8227,25.1336,PE；PB,53.12亿,30.46亿,50.54%,77.44亿,82.14亿,0.32999999999999996,,国家集成电路产业投资基金股份有限公司
2025,917.955,2.7832,329.82,65.19,58.87%,9.27亿,34.67%,23.41,14.0812,99.3434,14.0889,PE；PB,61.89亿,24.76亿,14.03%,71.15亿,78.26亿,0.27,,国家集成电路产业投资基金股份有限公司
2024,288.495,1.8819,153.3,41.03,51.70%,6.88亿,3.86%,18.88,7.0313,61.8145,8.1197,PE；PB,31.96亿,16.37亿,16.75%,52.99亿,72.16亿,0.35,,国家集成电路产业投资基金股份有限公司
2023,197.005,1.2648,155.76,27.05,58.60%,6.63亿,79.82%,24.41,7.283,65.1715,6.381,PE；PB,27.05亿,10.14亿,24.54%,45.92亿,45.56亿,0.26,,国家集成电路产业投资基金股份有限公司
2022,124.633,1.2648,98.54,17.06,125.02%,3.68亿,438.02%,29.35,7.3056,45.8326,3.3574,PE；PB,38.73亿,4.04亿,21.35%,37.08亿,22.97亿,,,国家集成电路产业投资基金股份有限公司
2021,,,,7.58,73.99%,6848.65万,696.10%,12.57,,,,PE；PB,9.65亿,8382.04万,8.83%,11.93亿,9.53亿,,,国家集成电路产业投资基金股份有限公司
2020,,,,4.36,73.38%,-1148.90万,40.68%,11.83,,,,PE；PB,10.04亿,-2.55亿,-2.69%,11.22亿,5.12亿,,,国家集成电路产业投资基金股份有限公司
2019,,,,2.51,255.66%,-1936.64万,81.24%,10.38,,,,PE；PB,3.62亿,-2.43亿,-7.71%,8.14亿,3.50亿,,,国家集成电路产业投资基金股份有限公司
2018,,,,0.70644,False,-1.03亿,False,9.75,,,,PE；PB,2.75亿,-2.24亿,-146.12%,6.94亿,3.22亿,,,国家集成电路产业投资基金股份有限公司
