报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,31.383,3.6114,8.69,2.1205,11.1,14.29%,3116.67万,1257.94%,4.76,7.04亿,4.29亿,2.57%,17.72亿,2.50亿
2024,36.872,3.6114,10.21,2.7765,13.28,89.97%,-3286.46万,-137.17%,4.73,6.43亿,3.97亿,-2.78%,17.63亿,1.76亿
2023,57.999,3.6114,16.06,8.2974,6.99,-8.97%,8841.08万,-42.17%,4.64,6.62亿,4.47亿,13.19%,17.03亿,1.70亿
2022,22.35,2.0063,11.14,2.9102,7.68,44.91%,1.53亿,171.10%,8.01,6.18亿,3.86亿,20.46%,16.32亿,8908.72万
2021,8.299,1.2115,6.85,1.5658,5.3,31.02%,5639.37万,46.81%,8.82,3.35亿,2.48亿,10.81%,10.89亿,6257.66万
2020,9.135,1.2115,7.54,2.2556,4.05,-18.12%,3841.15万,-39.65%,8.48,4.16亿,2.02亿,9.44%,10.38亿,6413.57万
2019,11.63,1.2115,9.6,2.3543,4.94,6.21%,6365.28万,-18.34%,8.24,4.85亿,1.78亿,13.17%,10.09亿,7239.66万
2018,,,,,4.65,7.15%,7795.20万,6.53%,5.96,9108.10万,1.19亿,17.49%,5.51亿,6733.16万
2017,,,,,4.34,28.45%,7317.14万,98.24%,5.11,7844.09万,4703.69万,17.73%,4.72亿,5404.59万
2016,,,,,3.38,22.06%,3691.04万,49.51%,3.04,5667.78万,4698.55万,11.99%,2.49亿,3086.53万
2015,,,,,2.77,16.03%,2468.71万,487.77%,2.13,626.49万,1119.31万,9.83%,1.45亿,5538.42万
2014,,,,,2.39,False,420.01万,False,1.04,195.97万,-90.81万,1.36%,3494.99万,5135.37万
