报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,24.599,2.8906,8.51,1.8159,10.16,9.19%,8064.94万,-12.29%,5.13,2.86亿,7.47亿,8.19%,15.32亿,2.06亿
2024,22.922,2.8906,7.93,1.856,12.35,17.79%,9359.03万,30.81%,4.65,3.57亿,6.87亿,7.73%,13.88亿,1.77亿
2023,23.703,2.8906,8.2,2.2596,10.49,23.72%,7154.81万,32.86%,4.60,2.95亿,6.36亿,6.36%,13.72亿,1.66亿
2022,18.269,2.8906,6.32,2.1544,8.48,24.09%,5385.12万,36.49%,4.32,2.71亿,5.80亿,6.81%,12.62亿,1.62亿
2021,18.807,2.8979,6.49,2.7536,6.83,5.82%,3945.35万,-42.97%,4.11,3.52亿,5.41亿,5.82%,11.99亿,1.29亿
2020,22.034,2.9068,7.58,3.4161,6.45,10.89%,6918.50万,13.59%,4.23,3.77亿,5.16亿,10.39%,12.40亿,1.13亿
2019,28.713,2.918,9.84,4.9335,5.82,0.93%,6090.81万,-6.88%,4.04,2.35亿,4.64亿,9.80%,11.90亿,1.20亿
2018,15.465,2.8906,5.35,2.6802,5.77,8.79%,6540.69万,-4.60%,3.88,2.91亿,4.20亿,10.46%,11.34亿,9561.28万
2017,,,7.78,,5.3,6.67%,6856.11万,-19.64%,6.27,1.04亿,3.71亿,12.01%,8.02亿,9200.54万
2016,,,14.54,,4.97,26.65%,8531.29万,28.44%,5.73,2.88亿,3.22亿,16.85%,7.24亿,7721.55万
2015,,,14.48,,3.92,29.30%,6642.09万,44.22%,4.97,2.88亿,2.54亿,16.84%,6.31亿,5662.30万
2014,,,10.37,,3.03,0.38%,4605.52万,-23.32%,9.29,2.19亿,2.02亿,15.15%,5.69亿,6396.16万
2013,,,,,3.02,5.47%,6006.48万,9.94%,6.07,3452.00万,1.61亿,19.86%,2.94亿,4191.84万
2012,,,,,2.87,7.99%,5463.38万,21.73%,4.82,4278.30万,1.07亿,19.06%,2.31亿,3458.90万
2011,,,,,2.65,24.86%,4488.17万,24.02%,3.68,5790.09万,5771.07万,16.91%,1.77亿,3189.88万
2010,,,,,2.13,23.85%,3618.92万,26.32%,2.33,2660.56万,1737.10万,17.03%,1.05亿,3990.33万
