报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,35.247,1.8689,18.86,1.2808,20.64,25.40%,1.39亿,1522.38%,13.59,5.49亿,14.69亿,7.35%,33.90亿,4.95亿
2024,22.007,1.8385,11.97,0.9531,23.09,17.91%,-1084.70万,-154.03%,12.76,7.33亿,13.30亿,-1.20%,31.90亿,4.23亿
2023,25.632,1.8,14.24,1.3091,19.58,-37.84%,2007.66万,-93.63%,13.12,13.26亿,13.52亿,0.72%,32.07亿,3.51亿
2022,30.6,1.8,17.0,0.9714,31.5,34.16%,3.15亿,30.61%,13.63,19.44亿,14.30亿,12.35%,33.42亿,3.52亿
2021,32.472,1.8,18.04,1.383,23.48,47.03%,2.41亿,38.16%,12.25,11.37亿,11.87亿,12.29%,27.04亿,4.05亿
2020,30.852,1.8,17.14,1.979,15.59,-14.01%,1.75亿,-42.36%,11.27,10.83亿,10.20亿,14.05%,25.20亿,2.21亿
2019,33.732,1.8,18.74,1.8606,18.13,10.13%,3.03亿,-2.86%,10.89,12.59亿,9.67亿,22.51%,25.37亿,2.12亿
2018,32.166,1.8,17.87,1.9542,16.46,12.99%,3.12亿,38.97%,9.78,12.42亿,7.86亿,25.89%,22.37亿,2.04亿
2017,,,22.33,,14.57,7.85%,2.25亿,21.23%,10.11,10.10亿,5.59亿,21.20%,18.82亿,1.99亿
2016,,,32.74,,13.51,20.28%,1.85亿,56.87%,13.45,9.21亿,4.22亿,19.06%,16.35亿,1.55亿
2015,,,,,11.23,26.14%,1.18亿,71.64%,7.10,1.78亿,2.41亿,14.22%,7.30亿,1.32亿
2014,,,,,8.9,9.43%,6880.64万,15.78%,5.46,1.27亿,1.26亿,10.61%,5.68亿,1.57亿
2013,,,,,8.13,13.57%,5942.72万,-1.08%,4.46,1.07亿,5878.12万,10.19%,4.65亿,1.35亿
2012,,,,,7.16,5.41%,6007.67万,69.29%,3.00,1.06亿,33.71万,10.94%,3.31亿,1.25亿
2011,,,,,6.79,False,3548.75万,False,53.39,1.43亿,1.15亿,7.99%,3.85亿,8973.70万
