报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,65.577,23.7598,2.76,0.6543,75.17,-5.06%,-3.64亿,6.01%,1.52,25.70亿,-31.92亿,-5.34%,38.66亿,18.28亿
2024,52.747,23.7598,2.22,0.4841,108.95,-20.01%,-6.81亿,50.15%,1.67,54.23亿,-28.29亿,-6.98%,37.42亿,18.43亿
2023,76.269,23.7598,3.21,0.5599,136.21,-20.05%,-13.66亿,-2048.86%,1.96,72.43亿,-21.48亿,-16.71%,44.93亿,21.81亿
2022,74.606,23.7598,3.14,0.4379,170.36,-9.08%,7007.03万,-83.77%,2.53,76.01亿,-7.82亿,0.08%,67.66亿,22.53亿
2021,121.65,23.7598,5.12,0.6493,187.37,4.39%,4.32亿,234.82%,2.51,59.26亿,-8.25亿,2.72%,68.31亿,17.65亿
2020,56.311,23.7598,2.37,0.3137,179.5,0.12%,1.29亿,124.60%,2.33,48.66亿,-12.57亿,0.13%,63.49亿,10.09亿
2019,49.896,23.7598,2.1,0.2783,179.29,-17.66%,-5.24亿,-507.13%,2.28,97.47亿,-13.85亿,-3.94%,69.55亿,21.65亿
2018,57.974,23.7598,2.44,0.2662,217.75,1.76%,1.29亿,-38.54%,2.50,81.86亿,-8.61亿,0.57%,76.57亿,25.84亿
2017,,,3.66,,213.98,22.12%,2.09亿,123.06%,2.18,96.61亿,-8.81亿,0.02%,69.05亿,23.70亿
2016,,,3.84,,165.92,-6.57%,-9.09亿,-2196.82%,2.10,55.61亿,-10.91亿,-6.72%,51.91亿,18.73亿
2015,,,4.84,,177.59,-10.89%,4332.82万,242.71%,2.62,42.41亿,-1.82亿,0.25%,62.98亿,17.13亿
2014,,,4.14,,199.29,-27.66%,-3036.00万,-853.66%,3.10,41.43亿,-2.25亿,-0.08%,62.28亿,14.61亿
2013,,,4.7,,275.51,42.63%,-318.35万,-101.51%,3.05,21.83亿,-1.95亿,0.13%,72.21亿,18.88亿
2012,,,4.78,,175.91,48.81%,2.10亿,1.22%,7.71,19.27亿,-1.20亿,2.12%,64.14亿,16.50亿
2011,,,3.12,,145.76,5.56%,2.08亿,7496.73%,-1.53,9.70亿,-1.17亿,-155.87%,61.37亿,15.70亿
2010,,,3.41,,0.30829,5.72%,273.28万,102.57%,-1.08,2009.05万,-2.93亿,8.86%,-1.24亿,2338.47万
