报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,35.893,5.4883,6.54,0.9908,27.17,-5.28%,-729.02万,-103.85%,7.22,22.77亿,26.46亿,-0.30%,43.71亿,4.83亿
2024,39.453,5.5883,7.06,0.8663,45.54,9.10%,2.72亿,-28.97%,7.49,25.68亿,27.49亿,6.26%,45.18亿,4.86亿
2023,39.301,5.7374,6.85,0.9416,41.74,-14.98%,3.83亿,-38.50%,7.27,23.24亿,26.30亿,9.81%,44.95亿,6.06亿
2022,42.113,5.8572,7.19,0.8577,49.1,20.01%,6.22亿,9.34%,6.81,21.14亿,23.08亿,14.97%,42.95亿,3.68亿
2021,54.121,5.8572,9.24,1.3229,40.91,40.47%,5.69亿,448.61%,5.84,14.62亿,17.86亿,16.10%,36.06亿,3.37亿
2020,26.853,5.9148,4.54,0.9221,29.12,-0.57%,1.04亿,20.09%,4.86,10.94亿,12.17亿,3.39%,29.70亿,1.83亿
2019,27.149,5.9148,4.59,0.9269,29.29,10.96%,8635.82万,-60.67%,4.74,8.08亿,11.43亿,2.96%,29.00亿,2.43亿
2018,25.493,5.9148,4.31,0.9656,26.4,4.43%,2.20亿,41.13%,4.73,8.57亿,11.46亿,8.44%,28.97亿,2.86亿
2017,,,6.78,,25.28,6.66%,1.56亿,162.15%,4.43,8.79亿,9.72亿,5.85%,27.15亿,1.98亿
2016,,,8.48,,23.7,-39.67%,-2.50亿,-551.59%,4.17,7.32亿,8.18亿,-11.05%,25.67亿,3.76亿
2015,,,8.19,,39.28,-17.63%,5544.30万,122.68%,4.59,7.88亿,10.68亿,1.45%,28.27亿,3.74亿
2014,,,7.47,,47.69,-17.32%,-2.45亿,-243.61%,4.50,6.16亿,10.13亿,-5.15%,27.64亿,2.57亿
2013,,,8.33,,57.68,-11.35%,1.70亿,-43.57%,4.97,10.93亿,12.93亿,2.93%,30.37亿,3.46亿
2012,,,5.99,,65.07,24.01%,3.02亿,6.19%,4.61,8.03亿,12.68亿,4.11%,22.82亿,3.02亿
2011,,,5.08,,52.47,55.89%,2.84亿,182.44%,4.21,7.95亿,10.86亿,5.10%,21.20亿,3.32亿
2010,,,5.21,,33.66,-8.12%,1.01亿,-26.89%,3.74,9.86亿,8.67亿,2.68%,18.95亿,2.30亿
