报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,60.234,8.2967,7.26,4.137,10.92,4.51%,1.76亿,7.39%,3.26,11.86亿,9.76亿,19.18%,30.94亿,2.85亿
2024,61.633,8.1418,7.57,4.3961,14.02,-7.25%,2.13亿,-14.15%,3.17,11.19亿,8.65亿,17.65%,29.57亿,2.70亿
2023,70.589,8.1418,8.67,4.6686,15.12,-3.90%,2.48亿,16.71%,3.00,12.39亿,7.43亿,18.29%,28.04亿,2.91亿
2022,95.34,8.1418,11.71,6.061,15.73,15.85%,2.12亿,32.06%,2.95,10.58亿,5.77亿,13.50%,26.24亿,3.08亿
2021,91.01,8.3572,10.89,6.7018,13.58,5.97%,1.61亿,44.78%,2.68,8.65亿,4.27亿,10.31%,25.70亿,3.23亿
2020,39.195,8.3572,4.69,3.0597,12.81,10.71%,1.11亿,128.20%,2.52,6.96亿,3.15亿,2.18%,24.87亿,3.08亿
2019,35.852,8.3572,4.29,3.0987,11.57,-14.57%,-3.94亿,-271.39%,2.21,3.36亿,2.11亿,-45.30%,21.48亿,3.46亿
2018,45.463,8.3572,5.44,3.3552,13.55,20.86%,2.30亿,31.00%,2.73,2.11亿,6.45亿,19.20%,26.94亿,4.45亿
2017,,,7.2,,11.21,27.16%,1.75亿,6.24%,2.71,3.88亿,4.75亿,16.98%,26.47亿,4.16亿
2016,,,9.45,,8.81,12.96%,1.65亿,111.36%,5.11,3.86亿,3.70亿,19.68%,23.03亿,2.93亿
2015,,,12.07,,7.8,35.06%,7808.11万,97.83%,7.27,4.85亿,2.42亿,10.49%,22.34亿,2.22亿
2014,,,6.98,,5.78,-21.14%,3946.78万,10.87%,5.32,8.66亿,1.94亿,7.03%,15.35亿,1.85亿
2013,,,3.9,,7.33,10.10%,3559.72万,-27.68%,3.35,1.36亿,1.68亿,5.55%,7.42亿,1.53亿
2012,,,2.94,,6.65,77.20%,4922.32万,2.33%,3.12,2.02亿,1.47亿,8.96%,7.15亿,1.02亿
2011,,,3.33,,3.76,36.88%,4810.18万,12.81%,5.85,3.66亿,1.11亿,12.88%,6.36亿,7436.10万
2010,,,4.63,,2.74,5.76%,4263.94万,30.00%,6.81,4.02亿,7569.66万,15.54%,5.44亿,5061.85万
