报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,57.653,9.923,5.81,1.9521,22.15,-2.42%,2036.41万,-49.25%,3.65,7.75亿,-13.68亿,0.83%,36.29亿,6.60亿
2024,43.43,10.0532,4.32,1.4618,29.71,-18.06%,-13.29亿,-2920.55%,3.68,15.74亿,-13.88亿,-44.86%,36.60亿,7.76亿
2023,69.356,10.2749,6.75,1.9127,36.26,-2.75%,-4398.41万,14.24%,5.04,22.49亿,-5959.03万,-1.32%,51.44亿,11.95亿
2022,76.548,10.2749,7.45,2.0528,37.29,-26.80%,-5129.00万,-101.96%,5.11,27.40亿,-1560.62万,-1.53%,52.23亿,10.74亿
2021,64.115,10.2749,6.24,1.2586,50.94,5.07%,26.17亿,898.92%,7.86,56.92亿,28.10亿,51.23%,80.54亿,9.37亿
2020,41.922,10.2749,4.08,0.8647,48.48,10.21%,2.62亿,83.54%,5.49,9.26亿,7.49亿,5.23%,56.33亿,8.25亿
2019,36.777,10.3305,3.56,0.836,43.99,28.63%,1.43亿,196.82%,5.29,5.26亿,5.42亿,3.12%,54.41亿,5.94亿
2018,28.925,10.3305,2.8,0.8458,34.2,-8.36%,-1.47亿,-148.90%,5.21,7.87亿,4.64亿,-4.40%,53.62亿,5.73亿
2017,,,5.06,,37.32,13.66%,3.02亿,48.49%,10.72,6.58亿,6.32亿,7.78%,55.58亿,4.81亿
2016,,,7.16,,32.83,45.13%,2.03亿,214.12%,10.09,6.57亿,3.75亿,5.88%,52.72亿,4.07亿
2015,,,7.15,,22.62,17.85%,6464.62万,54.07%,6.93,3.10亿,3.51亿,2.44%,20.30亿,4.14亿
2014,,,4.63,,19.19,15.74%,4195.82万,-43.31%,6.80,2.39亿,3.20亿,1.80%,19.70亿,3.14亿
2013,,,4.78,,16.58,19.57%,7401.72万,-19.09%,6.76,3.46亿,3.11亿,3.74%,19.58亿,2.34亿
2012,,,3.1,,13.87,8.25%,9147.69万,-23.62%,6.53,5.63亿,2.52亿,6.31%,19.00亿,1.55亿
2011,,,5.19,,12.81,37.73%,1.20亿,30.06%,12.72,6.69亿,2.19亿,9.15%,18.58亿,1.95亿
2010,,,,,9.3,75.97%,9208.88万,35.38%,12.20,14.22亿,1.71亿,9.92%,17.81亿,1.27亿
