报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,349.743,14.0459,24.9,6.65,40.82%,-9385.47万,-248.88%,1.83,52.5929,,13.6066,PE；PS,9.79亿,9.42亿,-19.54%,26.70亿,4.57亿,,20%: 最新年度净利润同比下降,石药集团恩必普药业有限公司
2026-03-31,349.743,14.0459,24.9,6.65,40.82%,-9385.47万,-248.88%,1.83,13.1482,,13.6066,PE；PS,9.79亿,9.42亿,-19.54%,26.70亿,4.57亿,,,石药集团恩必普药业有限公司
2025,506.636,14.0459,36.07,21.58,8.93%,-2.41亿,-548.80%,1.9,23.4771,,18.9842,PE；PS,11.58亿,10.39亿,-28.24%,27.95亿,4.98亿,0.02,,石药集团恩必普药业有限公司
2024,311.183,11.7074,26.58,19.81,-21.98%,5372.63万,-87.63%,2.66,15.7084,692.1875,9.9925,PE；PS,13.42亿,13.28亿,-15.31%,44.96亿,3.99亿,0.32,,石药集团恩必普药业有限公司
2023,187.288,6.1893,30.26,25.39,-4.75%,4.34亿,-40.18%,4.34,7.3764,97.299,6.9724,PE；PS,37.70亿,17.05亿,30.19%,54.83亿,2.25亿,0.15,,石药集团恩必普药业有限公司
2022,39.312,5.46,7.2,26.26,42.00%,7.26亿,84.70%,6.36,1.497,11.0446,1.1321,PE；PS,21.96亿,19.56亿,27.66%,39.44亿,2.38亿,0.15,,石药集团恩必普药业有限公司
2021,29.064,4.2,6.92,18.5,8.70%,3.93亿,31.15%,5.41,1.571,10.8925,1.2791,PE；PS,16.45亿,14.94亿,22.11%,29.60亿,2.17亿,0.1,,石药集团恩必普药业有限公司
2020,12.9,2.0,6.45,13.17,4.85%,3.00亿,9.75%,6.38,0.9795,11.7486,1.011,PE；PS,14.61亿,12.45亿,22.75%,26.87亿,1.11亿,0.13999999999999999,,石药集团恩必普药业有限公司
2019,11.7,2.0,5.85,12.57,1.32%,2.73亿,22.05%,12.03,0.9308,8.4294,0.4863,PE；PS,14.35亿,9.95亿,21.77%,24.15亿,1.24亿,,,石药集团恩必普药业有限公司
2018,,,,12.4,20.26%,2.24亿,14.84%,6.61,,,,PE；PS,1.56亿,7.42亿,18.09%,9.99亿,1.29亿,,,石药集团恩必普药业有限公司
2017,,,,10.31,15.80%,1.95亿,-5.65%,5.11,,,,PE；PS,6822.47万,5.32亿,18.90%,7.67亿,1.14亿,,,石药集团恩必普药业有限公司
2016,,,,8.9,20.01%,2.07亿,78.71%,3.81,,,,PE；PS,1.51亿,3.50亿,23.17%,5.72亿,6686.97万,,,石药集团恩必普药业有限公司
2015,,,,7.42,14.03%,1.16亿,6.80%,4.17,,,,PE；PS,1.81亿,2.62亿,15.56%,6.27亿,6853.03万,,,石药集团恩必普药业有限公司
2014,,,,6.51,False,1.08亿,False,3.58,,,,PE；PS,1.34亿,1.86亿,16.63%,5.37亿,7633.01万,,,石药集团恩必普药业有限公司
