报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,51.974,10.9189,4.76,6.08,-22.61%,1389.13万,-76.07%,2.79,8.5484,366.1538,1.7061,PE；PS,7.03亿,12.56亿,2.51%,39.11亿,6.06亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,天津药业集团有限公司
2026-03-31,51.974,10.9189,4.76,6.08,-22.61%,1389.13万,-76.07%,2.79,2.1371,366.1538,1.7061,PE；PS,7.03亿,12.56亿,2.51%,39.11亿,6.06亿,,,天津药业集团有限公司
2025,44.658,10.9189,4.09,29.08,-9.56%,7056.44万,-47.12%,2.78,1.5357,62.9231,1.4712,PE；PS,8.25亿,12.42亿,4.20%,38.95亿,5.84亿,0.098,,天津药业集团有限公司
2024,45.289,10.9393,4.14,32.15,-15.00%,1.33亿,14.01%,2.8,1.4087,33.9344,1.4786,PE；PS,6.38亿,12.86亿,6.48%,38.86亿,6.52亿,0.087,,天津药业集团有限公司
2023,51.31,10.9636,4.68,37.83,2.55%,1.17亿,230.60%,2.7,1.3563,43.7383,1.7333,PE；PS,7.19亿,12.58亿,4.30%,37.53亿,7.26亿,0.01,,天津药业集团有限公司
2022,46.215,11.0035,4.2,36.89,-1.59%,3540.62万,-27.25%,2.71,1.2528,131.25,1.5498,PE；PS,6.48亿,11.60亿,0.50%,37.54亿,11.58亿,0.014000000000000002,,天津药业集团有限公司
2021,47.994,11.0079,4.36,37.49,20.27%,4866.80万,43.23%,2.72,1.2802,96.8889,1.6029,PE；PS,2.32亿,11.53亿,2.90%,38.17亿,9.76亿,0.01,,天津药业集团有限公司
2020,50.991,10.9189,4.67,31.17,-6.31%,3397.88万,-79.00%,2.72,1.6359,150.6452,1.7169,PE；PS,2.44亿,11.15亿,2.59%,37.73亿,11.05亿,0.04,,天津药业集团有限公司
2019,42.693,10.9189,3.91,33.27,20.14%,1.62亿,11.39%,2.67,1.2832,26.4189,1.4644,PE；PS,2.52亿,11.25亿,6.28%,37.68亿,13.20亿,0.05600000000000001,,天津药业集团有限公司
2018,37.779,10.9189,3.46,24.27,23.13%,1.45亿,11.88%,2.6,1.5566,26.015,1.3308,PE；PS,3.45亿,10.17亿,8.11%,32.87亿,15.21亿,0.036,,天津药业集团有限公司
2017,,,4.44,19.72,16.75%,1.30亿,32.83%,2.87,,37.3109,1.547,PE；PS,4.80亿,9.26亿,8.24%,31.29亿,9.72亿,0.020999999999999998,,天津药业集团有限公司
2016,,,5.69,16.89,-14.10%,9772.83万,24.14%,2.57,,63.5754,2.214,PE；PS,6.41亿,7.92亿,5.30%,34.24亿,7.49亿,0.025,,天津药业集团有限公司
2015,,,6.73,14.05,1.14%,7872.39万,-9.08%,2.53,,82.0732,2.6601,PE；PS,4.53亿,7.11亿,5.61%,24.49亿,6.70亿,0.028000000000000004,,天津药业集团有限公司
2014,,,5.37,13.89,-6.19%,8658.39万,66.75%,2.47,,59.6667,2.1741,PE；PS,5.36亿,6.67亿,6.24%,23.95亿,5.28亿,0.018,,天津药业集团有限公司
2013,,,3.82,14.81,-16.41%,5192.57万,-52.35%,2.4,,68.2143,1.5917,PE；PS,5.66亿,6.04亿,3.51%,23.26亿,6.38亿,0.02,,天津药业集团有限公司
2012,,,3.2,17.71,15.80%,1.09亿,16.92%,3.22,,23.8806,0.9938,PE；PS,2.32亿,5.68亿,6.02%,20.62亿,6.44亿,0.033,,天津药业集团有限公司
2011,,,3.27,14.18,25.73%,9319.80万,2.61%,3.07,,19.0116,1.0651,PE；PS,2.42亿,4.96亿,6.71%,16.87亿,6.07亿,0.03,,天津药业集团有限公司
2010,,,5.28,11.28,27.18%,9082.86万,38.90%,2.93,,31.6168,1.802,PE；PS,1.35亿,4.29亿,8.23%,16.32亿,7.06亿,0.03,,天津药业集团有限公司
