报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,498.492,17.5402,28.42,111.83,4.17%,10.02亿,9.56%,14.67,4.4576,49.7288,1.9373,PE；PS,37.35亿,200.21亿,8.92%,260.88亿,53.28亿,0.58,,杭州华东医药集团有限公司
2026-03-31,498.492,17.5402,28.42,111.83,4.17%,10.02亿,9.56%,14.67,1.1144,49.7288,1.9373,PE；PS,37.35亿,200.21亿,8.92%,260.88亿,53.28亿,0.58,,杭州华东医药集团有限公司
2025,692.056,17.5426,39.45,436.12,4.07%,34.14亿,-2.78%,14.15,1.5868,20.2474,2.788,PE；PS,49.78亿,190.19亿,7.82%,251.71亿,55.36亿,0.9299999999999999,,杭州华东医药集团有限公司
2024,594.225,17.5443,33.87,419.06,3.16%,35.12亿,23.72%,13.15,1.418,16.8961,2.5757,PE；PS,52.76亿,174.57亿,8.34%,235.64亿,47.76亿,0.9299999999999999,,杭州华东医药集团有限公司
2023,690.024,17.54,39.34,406.24,7.71%,28.39亿,13.59%,12.0,1.6986,24.2555,3.2783,PE；PS,46.63亿,156.94亿,7.01%,215.82亿,42.90亿,0.29,,杭州华东医药集团有限公司
2022,771.491,17.4981,44.09,377.15,9.12%,24.99亿,8.58%,10.59,2.0456,30.8689,4.1634,PE；PS,39.96亿,134.88亿,6.72%,191.76亿,44.95亿,0.29,,杭州华东医药集团有限公司
2021,657.929,17.4981,37.6,345.63,2.61%,23.02亿,-18.38%,9.48,1.9036,28.5845,3.9662,PE；PS,40.32亿,116.26亿,6.77%,169.41亿,39.75亿,0.22999999999999998,,杭州华东医药集团有限公司
2020,432.553,17.4981,24.72,336.83,-4.97%,28.20亿,0.24%,8.36,1.2842,15.3397,2.9569,PE；PS,31.98亿,98.52亿,8.64%,151.79亿,40.68亿,0.27999999999999997,,杭州华东医药集团有限公司
2019,327.068,14.5817,22.43,354.46,15.60%,28.13亿,24.08%,7.03,0.9227,13.9516,3.1906,PE；PS,24.03亿,76.68亿,8.25%,128.67亿,40.39亿,0.32999999999999996,,杭州华东医药集团有限公司
2018,195.007,9.7212,20.06,306.63,10.17%,22.67亿,27.41%,6.82,0.636,15.5504,2.9413,PE；PS,24.43亿,54.54亿,7.81%,104.26亿,38.76亿,0.72,,杭州华东医药集团有限公司
2017,,,26.97,278.32,9.66%,17.80亿,23.01%,18.12,,22.1066,1.4884,PE；PS,25.05亿,39.87亿,6.78%,88.09亿,34.06亿,1.35,,杭州华东医药集团有限公司
2016,,,17.77,253.8,16.81%,14.47亿,31.88%,14.97,,11.8467,1.187,PE；PS,26.61亿,29.99亿,6.05%,76.42亿,30.84亿,1.25,,杭州华东医药集团有限公司
2015,,,19.83,217.27,14.67%,10.97亿,44.97%,6.84,,7.8379,2.8991,PE；PS,14.87亿,22.72亿,5.30%,32.43亿,24.23亿,0.9199999999999999,,杭州华东医药集团有限公司
2014,,,12.55,189.47,13.34%,7.57亿,31.60%,5.22,,7.2126,2.4042,PE；PS,10.05亿,16.20亿,4.98%,25.19亿,18.15亿,0.7,,杭州华东医药集团有限公司
2013,,,10.82,167.18,14.67%,5.75亿,22.35%,5.93,,8.197,1.8246,PE；PS,8.54亿,19.43亿,4.47%,30.15亿,17.15亿,,,杭州华东医药集团有限公司
2012,,,8.0,145.79,30.97%,4.70亿,23.18%,4.6,,7.4074,1.7391,PE；PS,7.74亿,14.12亿,4.26%,23.42亿,15.33亿,,,杭州华东医药集团有限公司
2011,,,6.26,111.31,24.07%,3.81亿,20.23%,3.52,,7.1136,1.7784,PE；PS,7.79亿,9.77亿,4.37%,17.95亿,11.04亿,,,杭州华东医药集团有限公司
2010,,,7.73,89.72,14.66%,3.17亿,-16.38%,2.67,,10.589,2.8951,PE；PS,3.29亿,6.34亿,4.41%,13.46亿,9.93亿,0.6599999999999999,,杭州华东医药集团有限公司
