报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,155.862,20.8094,7.49,18.2082,2.14,38.26%,1009.17万,224.19%,2.23,8.10亿,-7.27亿,5.10%,51.34亿,9.14亿
2025,156.279,20.8094,7.51,17.2493,9.06,-10.03%,-8113.60万,-562.68%,2.19,5.00亿,-7.37亿,-10.93%,50.50亿,9.26亿
2024,95.515,20.8094,4.59,9.4851,10.07,35.14%,-1224.35万,-106.00%,2.23,8.58亿,-6.56亿,-2.88%,51.43亿,7.88亿
2023,111.955,20.8094,5.38,15.0275,7.45,46.77%,2.04亿,-49.38%,2.24,20.59亿,-6.43亿,26.90%,51.74亿,8.61亿
2022,106.96,20.8094,5.14,21.0966,5.07,22.24%,4.03亿,148.10%,2.20,21.30亿,-8.14亿,74.75%,46.56亿,4.88亿
2021,41.966,8.6706,4.84,10.2858,4.08,-7.22%,-8.38亿,44.01%,-0.02,8782.34万,-12.32亿,-211.09%,1.12亿,5.42亿
2020,29.22,8.6706,3.37,6.6409,4.4,-13.67%,-14.96亿,-132.88%,0.95,7265.59万,-3.94亿,-345.60%,9.73亿,5.41亿
2019,60.347,8.6706,6.96,11.8327,5.1,-63.05%,-6.43亿,-291.46%,2.67,7162.16万,11.02亿,-135.03%,24.93亿,21.29亿
2018,80.983,8.6706,9.34,5.8683,13.8,-44.14%,3.36亿,-66.90%,3.45,1.85亿,17.82亿,24.63%,32.19亿,22.05亿
2017,,,26.02,,24.7,104.10%,10.14亿,158.45%,3.18,4.19亿,15.88亿,41.91%,29.78亿,24.01亿
2016,,,26.33,,12.1,207.47%,3.92亿,2131.14%,4.11,5.22亿,7.13亿,34.43%,19.81亿,12.73亿
2015,,,32.35,,3.94,-26.10%,1758.44万,-90.55%,3.25,5.94亿,3.77亿,6.89%,14.88亿,9.83亿
2014,,,14.84,,5.33,-6.95%,1.86亿,538.08%,5.49,1.48亿,3.60亿,6.15%,8.13亿,8.29亿
2013,,,4.8,,6.16,2.11%,2914.84万,-9.44%,5.48,2.93亿,9270.89万,4.00%,7.31亿,7423.32万
2012,,,3.6,,6.04,-13.06%,3218.56万,-46.07%,5.41,2.85亿,8627.63万,3.20%,7.57亿,1.34亿
2011,,,4.29,,6.94,6.94%,5967.60万,-5.84%,5.47,2.82亿,9742.73万,8.38%,7.78亿,8103.08万
2010,,,8.52,,6.49,34.41%,6337.73万,-15.55%,5.47,4.09亿,1.04亿,9.76%,7.30亿,9759.87万
