报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,89.929,1.5813,56.87,0.6005,37.44,12.02%,1.84亿,7.07%,31.08,16.20亿,32.33亿,5.89%,55.22亿,8.75亿
2025,88.189,1.5813,55.77,0.6613,133.35,10.04%,6.27亿,10.86%,29.94,16.68亿,30.49亿,5.59%,53.05亿,8.80亿
2024,81.17,1.607,50.51,0.6698,121.18,24.26%,5.65亿,31.04%,26.65,15.04亿,25.52亿,5.40%,47.68亿,6.23亿
2023,85.562,1.6429,52.08,0.8773,97.53,-15.75%,4.31亿,-28.72%,24.26,15.03亿,20.90亿,4.94%,43.66亿,7.91亿
2022,186.637,1.6438,113.54,1.6123,115.76,33.90%,6.05亿,40.13%,22.83,17.27亿,17.60亿,5.39%,38.94亿,2.66亿
2021,215.074,1.6448,130.76,2.4878,86.45,152.26%,4.32亿,49.67%,19.17,10.20亿,12.31亿,5.04%,32.20亿,7772.47万
2020,196.21,1.5474,126.8,5.7254,34.27,41.68%,2.88亿,47.15%,11.06,1.42亿,8.43亿,8.46%,17.80亿,1884.78万
2019,58.991,1.5247,38.69,2.4387,24.19,35.59%,1.96亿,48.35%,9.27,1.58亿,5.83亿,8.11%,14.76亿,1033.97万
2018,40.664,1.5247,26.67,2.2794,17.84,38.16%,1.32亿,57.91%,8.21,1.34亿,4.17亿,7.38%,12.65亿,533.16万
2017,,,,,12.91,37.53%,8369.16万,49.37%,6.32,1.88亿,2.87亿,6.46%,7.37亿,2080.75万
2016,,,,,9.39,49.12%,5602.97万,9.11%,5.43,1.08亿,2.05亿,5.99%,6.34亿,628.29万
2015,,,,,6.3,30.76%,5135.26万,-10.52%,4.47,1.03亿,1.53亿,8.54%,4.51亿,47.43万
2014,,,,,4.81,False,5738.75万,False,31.73,4080.41万,2.11亿,11.92%,2.29亿,98.28万
