报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,221.392,6.552,33.79,13.434,4.12,59.92%,7429.03万,211.47%,2.86,7575.68万,6.23亿,18.29%,18.85亿,11.71亿
2025,111.384,6.552,17.0,8.84,12.6,29.88%,-9205.37万,-361.94%,2.74,3900.05万,5.54亿,-6.53%,18.12亿,11.42亿
2024,126.126,6.552,19.25,13.0027,9.7,17.00%,3514.30万,-58.13%,2.87,3314.72万,6.66亿,4.11%,18.90亿,13.57亿
2023,196.888,4.68,42.07,23.7501,8.29,1.19%,8394.16万,-4.59%,4.04,4676.10万,8.82亿,10.70%,19.02亿,10.32亿
2022,174.798,4.68,37.35,21.3429,8.19,-8.27%,8798.11万,-38.77%,3.82,7524.93万,8.12亿,11.36%,17.98亿,7.87亿
2021,127.67,4.68,27.28,14.2968,8.93,19.10%,1.44亿,-8.49%,3.66,1.31亿,7.36亿,16.63%,17.20亿,5.37亿
2020,120.37,4.68,25.72,16.0493,7.5,21.54%,1.57亿,6.97%,3.34,5785.03万,6.07亿,21.58%,15.70亿,4.22亿
2019,54.662,4.68,11.68,8.8593,6.17,5.15%,1.47亿,-18.54%,3.00,9758.14万,4.66亿,24.15%,14.07亿,3.80亿
2018,46.192,4.68,9.87,7.8692,5.87,25.07%,1.80亿,52.69%,2.77,4959.22万,3.91亿,30.68%,12.98亿,3.35亿
2017,,,8.34,,4.69,14.92%,1.18亿,8.52%,3.17,8756.72万,2.51亿,24.73%,11.41亿,2.22亿
2016,,,,,4.08,24.67%,1.09亿,8.22%,1.82,2470.64万,1.67亿,25.86%,4.92亿,1.64亿
2015,,,,,3.27,3.93%,1.00亿,21.26%,1.50,3002.80万,8993.93万,29.53%,4.04亿,1.31亿
2014,,,,,3.15,10.73%,8287.37万,12.85%,1.17,1221.79万,1257.89万,26.30%,3.17亿,1.17亿
2013,,,,,2.85,38.00%,7343.61万,107.66%,0.87,3716.95万,1.48亿,25.81%,2.34亿,9031.45万
2012,,,,,2.06,False,3536.36万,False,0.59,1116.02万,8146.35万,17.15%,1.61亿,8967.79万
