报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,59.652,8.6203,6.92,1.6478,9.05,3.86%,5579.40万,9.42%,4.77,21.65亿,16.45亿,5.72%,42.69亿,10.34亿
2025,59.049,8.6203,6.85,1.4103,41.87,5.54%,3.51亿,0.19%,4.71,25.03亿,15.90亿,8.81%,42.17亿,10.59亿
2024,52.697,9.0701,5.81,1.328,39.68,12.64%,3.51亿,0.60%,4.32,21.33亿,13.73亿,9.16%,40.63亿,7.04亿
2023,47.836,9.2347,5.18,1.3582,35.22,6.90%,3.49亿,29.89%,4.20,20.63亿,4.22亿,10.43%,40.19亿,5.96亿
2022,38.241,9.9328,3.85,1.1606,32.95,-6.53%,2.68亿,-27.51%,3.63,21.00亿,-8.63亿,8.82%,37.30亿,5.84亿
2021,49.465,9.9328,4.98,1.4033,35.25,6.00%,3.70亿,-13.16%,3.36,23.77亿,-11.32亿,10.80%,34.30亿,5.63亿
2020,51.651,9.9328,5.2,1.5529,33.26,-2.13%,4.27亿,-34.42%,2.99,20.88亿,-15.02亿,12.66%,30.54亿,6.41亿
2019,48.77,9.9328,4.91,1.4353,33.98,-0.50%,6.50亿,120.64%,2.56,13.07亿,-19.31亿,19.63%,26.32亿,8.43亿
2018,36.553,9.9328,3.68,1.0704,34.15,41.26%,-31.51亿,-1221.66%,1.71,8.30亿,-25.74亿,-93.38%,17.48亿,7.92亿
2017,,,12.42,,24.18,20.28%,2.81亿,17.07%,4.34,9.37亿,6.96亿,11.93%,39.66亿,6.64亿
2016,,,13.41,,20.1,21.35%,2.40亿,30.53%,1.79,2.92亿,5.11亿,12.71%,13.86亿,3.86亿
2015,,,10.42,,16.56,26.55%,1.84亿,30.41%,3.75,4.07亿,3.46亿,11.77%,11.60亿,4.05亿
2014,,,8.34,,13.09,25.68%,1.41亿,20.49%,3.30,6.32亿,2.19亿,10.95%,9.72亿,3.43亿
2013,,,,,10.41,4.17%,1.17亿,-5.98%,1.98,2.32亿,1.52亿,11.20%,4.46亿,2.52亿
2012,,,,,10.0,11.97%,1.24亿,0.60%,1.66,1.53亿,9310.14万,13.08%,3.77亿,1.87亿
2011,,,,,8.93,21.34%,1.24亿,26.62%,1.28,1.54亿,2094.46万,14.57%,2.89亿,2.92亿
2010,,,,,7.36,41.16%,9768.83万,55.14%,2.55,1.86亿,1.26亿,14.11%,2.73亿,2.40亿
