报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,2446.624,93.7763,26.09,0.784,2340.54,9.98%,173.73亿,14.68%,12.74,493.55亿,878.43亿,7.62%,1268.56亿,423.47亿
2024,2553.09,93.8291,27.21,0.8926,2860.15,4.29%,187.31亿,12.86%,11.87,568.34亿,794.74亿,6.85%,1188.02亿,431.90亿
2023,1833.825,94.3811,19.43,0.6688,2742.05,7.33%,165.97亿,12.81%,10.97,582.13亿,685.36亿,6.40%,1075.30亿,395.24亿
2022,2086.754,94.466,22.09,0.8567,2435.79,7.22%,147.12亿,12.49%,9.89,546.82亿,579.84亿,6.05%,947.50亿,415.88亿
2021,2489.716,93.987,26.49,1.0963,2271.06,8.50%,130.79亿,47.23%,8.48,488.83亿,479.65亿,5.81%,812.75亿,399.14亿
2020,2303.907,90.2785,25.52,1.0985,2097.23,4.46%,88.83亿,8.25%,7.14,486.33亿,384.68亿,5.40%,681.32亿,294.47亿
2019,1098.13,65.7957,16.69,0.547,2007.62,9.05%,82.06亿,9.66%,7.21,364.87亿,324.68亿,6.14%,649.90亿,282.29亿
2018,738.1,63.6842,11.59,0.4009,1841.08,12.17%,74.84亿,8.34%,6.05,401.47亿,269.57亿,5.33%,558.08亿,224.11亿
2017,,,15.5,,1634.29,33.68%,69.08亿,37.01%,5.21,358.46亿,223.51亿,5.68%,478.49亿,225.38亿
2016,,,7.99,,1191.32,32.59%,50.42亿,17.15%,4.32,236.63亿,176.15亿,5.62%,376.81亿,152.85亿
2015,,,7.85,,897.97,-7.41%,43.04亿,-19.37%,3.71,247.79亿,139.45亿,6.60%,324.42亿,85.64亿
2014,,,7.22,,969.3,2.51%,53.38亿,27.88%,7.17,313.29亿,130.29亿,7.54%,319.23亿,90.22亿
2013,,,7.36,,866.06,8.30%,41.74亿,27.67%,5.32,206.41亿,91.87亿,6.42%,200.31亿,69.09亿
2012,,,4.91,,798.57,8.13%,32.69亿,21.54%,4.14,162.84亿,62.70亿,5.46%,154.26亿,70.99亿
2011,,,3.22,,738.53,13.86%,26.90亿,20.09%,3.11,128.90亿,36.98亿,4.95%,115.63亿,59.81亿
2010,,,5.07,,646.95,35.57%,22.40亿,61.91%,5.24,104.45亿,26.16亿,4.66%,103.83亿,40.88亿
