报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,51.707,8.4765,6.1,0.9327,41.58,-9.13%,3.56亿,-11.90%,4.58,28.81亿,27.92亿,8.54%,39.30亿,7.18亿
2024,58.488,8.4765,6.9,0.9179,63.72,2.23%,4.85亿,8.39%,4.46,30.56亿,26.86亿,7.59%,38.24亿,6.99亿
2023,47.299,8.4765,5.58,0.7588,62.33,7.12%,4.47亿,212.50%,4.30,29.09亿,24.63亿,7.20%,36.90亿,8.01亿
2022,41.62,8.4765,4.91,0.7152,58.19,4.13%,1.43亿,-30.98%,3.89,22.44亿,21.43亿,2.62%,34.05亿,7.71亿
2021,46.96,8.4765,5.54,0.8404,55.88,28.15%,2.07亿,-49.17%,3.83,20.29亿,20.87亿,3.85%,33.37亿,9.18亿
2020,65.453,8.6923,7.53,1.5012,43.6,-24.14%,4.08亿,-45.45%,3.64,18.45亿,20.26亿,9.53%,32.34亿,6.64亿
2019,97.125,8.7264,11.13,1.6897,57.48,-5.69%,7.48亿,10.46%,3.46,22.65亿,19.20亿,13.23%,31.17亿,5.64亿
2018,63.124,8.8162,7.16,1.0357,60.95,6.36%,6.77亿,32.83%,2.94,15.80亿,14.90亿,11.38%,26.75亿,4.84亿
2017,,,16.01,,57.31,30.39%,5.10亿,55.60%,3.76,6.53亿,11.61亿,9.19%,22.62亿,4.60亿
2016,,,8.55,,43.95,18.15%,3.28亿,57.67%,4.78,11.10亿,7.95亿,7.77%,17.95亿,3.70亿
2015,,,5.75,,37.2,-12.06%,2.08亿,-26.10%,4.25,3.79亿,6.40亿,5.85%,15.71亿,2.76亿
2014,,,3.83,,42.3,14.05%,2.81亿,25.58%,4.08,4.29亿,5.97亿,6.86%,15.02亿,2.72亿
2013,,,3.18,,37.09,49.05%,2.24亿,40.61%,4.15,4.00亿,4.07亿,6.19%,12.72亿,3.41亿
2012,,,2.03,,24.88,22.04%,1.59亿,14.66%,3.44,4.44亿,2.64亿,6.62%,10.17亿,2.06亿
2011,,,1.85,,20.39,24.63%,1.39亿,14.29%,2.43,3.24亿,1.90亿,7.01%,5.60亿,1.13亿
2010,,,3.44,,16.36,18.04%,1.21亿,122.40%,2.11,3.95亿,1.33亿,7.55%,4.79亿,7350.52万
