报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,27.527,0.8149,33.78,3.4181,6.04,-2.40%,2144.61万,-34.50%,11.42,3.85亿,3.00亿,3.55%,9.31亿,1.03亿
2024,23.182,0.624,37.15,2.6554,8.73,21.29%,4721.37万,-47.90%,14.99,4.20亿,3.10亿,5.41%,9.35亿,7922.78万
2023,21.422,0.48,44.63,2.9753,7.2,-3.31%,9062.00万,2.23%,19.13,6.73亿,2.98亿,12.58%,9.18亿,5219.83万
2022,,,,,7.45,19.72%,8864.35万,32.51%,8.35,7418.14万,2.14亿,11.90%,3.01亿,4394.55万
2021,,,,,6.22,37.07%,6689.53万,10.44%,5.73,4296.72万,1.25亿,10.75%,2.06亿,6645.68万
2020,,,,,4.54,29.19%,6057.36万,182.50%,4.05,5578.01万,7670.06万,13.35%,1.46亿,3619.46万
2019,,,,,3.51,11.68%,2144.21万,247.05%,3.07,3074.58万,3302.85万,5.91%,9458.59万,3631.44万
2018,,,,,3.15,19.56%,617.84万,-57.91%,3.08,2130.97万,2486.09万,1.94%,9722.98万,2670.35万
2017,,,,,2.63,13.98%,1468.02万,-26.76%,2.78,1515.31万,1983.03万,5.82%,8803.08万,2678.94万
2016,,,,,2.31,79.30%,2004.44万,1629.91%,1.88,1782.97万,633.33万,8.68%,5771.38万,2059.45万
2015,,,,,1.29,-4.66%,115.87万,-64.54%,1.22,810.81万,-33.16万,0.90%,3766.95万,1868.77万
2014,,,,,1.35,False,326.79万,False,21.01,2200.58万,460.45万,2.42%,2101.08万,1188.11万
