报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,42.048,7.7295,5.44,2.5494,12.37,9.19%,1.71亿,-5.90%,3.39,14.07亿,7.01亿,13.84%,26.21亿,1.88亿
2024,41.276,7.7295,5.34,2.6009,15.87,10.39%,2.19亿,5.47%,3.27,14.40亿,6.08亿,13.86%,25.27亿,2.01亿
2023,43.981,7.7295,5.69,3.0606,14.37,-4.62%,2.08亿,12.99%,3.09,9.17亿,4.84亿,14.42%,23.88亿,1.90亿
2022,36.905,6.1817,5.97,2.4489,15.07,3.38%,1.84亿,34.39%,2.91,11.72亿,3.73亿,12.23%,22.46亿,1.85亿
2021,44.323,6.1817,7.17,3.04,14.58,13.33%,1.37亿,12.36%,1.91,1.90亿,2.85亿,9.41%,11.85亿,2.51亿
2020,47.068,6.185,7.61,3.66,12.86,1.36%,1.22亿,-2.37%,1.63,1.50亿,1.59亿,9.48%,10.07亿,1.59亿
2019,21.091,6.185,3.41,1.662,12.69,-9.40%,1.25亿,153.57%,1.62,1.91亿,1.72亿,9.46%,10.03亿,1.25亿
2018,18.559,5.9295,3.13,1.3247,14.01,1.66%,-2.33亿,-310.21%,1.47,1.93亿,5673.09万,-16.40%,8.79亿,1.01亿
2017,,,6.78,,13.78,20.09%,1.11亿,-7.23%,2.20,3.20亿,4.21亿,8.47%,13.32亿,9751.55万
2016,,,10.33,,11.47,12.47%,1.20亿,97.76%,2.05,1.42亿,3.45亿,10.41%,12.25亿,1.12亿
2015,,,10.73,,10.2,21.83%,6045.02万,65.70%,6.03,1.64亿,2.55亿,5.93%,11.27亿,1.07亿
2014,,,4.35,,8.37,6.42%,3648.20万,-1.98%,5.81,2.78亿,2.20亿,3.92%,10.85亿,6782.08万
2013,,,2.3,,7.87,-0.11%,3721.79万,-27.16%,5.66,3.50亿,1.96亿,4.22%,10.63亿,9077.87万
2012,,,2.06,,7.88,-1.00%,5109.21万,-47.68%,5.51,3.64亿,1.73亿,6.49%,10.36亿,7609.77万
2011,,,3.18,,7.96,25.87%,9765.56万,64.12%,10.88,5.48亿,1.64亿,12.27%,10.16亿,7136.34万
2010,,,,,6.32,72.11%,5950.12万,33.19%,3.20,7558.28万,1.00亿,9.41%,2.24亿,8994.64万
