报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,86.892,6.03,14.41,7.6489,8.52,4.18%,1.69亿,-5.39%,3.55,1.69亿,9.56亿,19.81%,21.38亿,2.74亿
2024,59.637,6.03,9.89,5.2313,11.4,4.44%,2.34亿,-4.04%,3.33,1.20亿,8.47亿,20.54%,20.09亿,2.48亿
2023,50.29,6.03,8.34,4.6095,10.91,3.20%,2.44亿,19.48%,3.24,1.37亿,8.69亿,22.23%,19.55亿,2.37亿
2022,32.381,6.03,5.37,3.0606,10.58,-6.24%,2.04亿,-11.14%,3.05,1.08亿,8.06亿,19.04%,18.36亿,2.62亿
2021,35.698,6.03,5.92,3.1647,11.28,20.21%,2.30亿,12.31%,2.77,1.28亿,6.72亿,20.34%,16.75亿,2.84亿
2020,33.466,6.03,5.55,3.5678,9.38,8.64%,2.05亿,25.47%,2.50,3.35亿,5.61亿,21.18%,15.09亿,2.21亿
2019,26.17,6.03,4.34,3.0289,8.64,8.81%,1.63亿,0.19%,2.28,2.76亿,4.64亿,18.27%,13.79亿,1.68亿
2018,24.783,6.03,4.11,3.1213,7.94,2.02%,1.63亿,1.25%,2.21,3.57亿,4.39亿,19.61%,13.37亿,1.68亿
2017,,,6.41,,7.78,2.62%,1.61亿,-16.09%,4.39,5.79亿,5.98亿,20.44%,14.80亿,1.34亿
2016,,,10.4,,7.58,8.89%,1.92亿,29.61%,10.00,6.39亿,4.87亿,24.86%,13.41亿,1.10亿
2015,,,9.98,,6.96,7.27%,1.48亿,12.65%,9.13,4.37亿,3.87亿,20.84%,12.22亿,1.02亿
2014,,,7.19,,6.49,9.05%,1.31亿,10.69%,8.52,6.86亿,3.21亿,20.19%,11.43亿,9421.86万
2013,,,,,5.95,21.08%,1.19亿,28.65%,4.41,6434.91万,2.34亿,19.91%,4.41亿,7524.92万
2012,,,,,4.92,16.22%,9213.68万,14.83%,3.48,9234.14万,1.52亿,18.74%,3.48亿,5645.45万
2011,,,,,4.23,18.91%,8023.81万,76.79%,2.56,6280.20万,6940.96万,18.97%,2.56亿,5209.01万
2010,,,,,3.56,138.80%,4538.58万,456.48%,31.96,1.43亿,7104.80万,12.76%,1.95亿,1554.44万
