报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,121.208,23.3541,5.19,2.0665,43.99,-3.55%,16.28亿,41.35%,8.52,44.93亿,137.33亿,38.91%,218.04亿,26.97亿
2024,126.813,23.3541,5.43,2.1188,59.85,-20.12%,12.79亿,8.65%,7.99,40.33亿,125.02亿,22.26%,205.66亿,24.46亿
2023,89.913,23.3541,3.85,1.2001,74.92,10.86%,11.77亿,69.16%,7.56,33.81亿,116.88亿,16.23%,195.24亿,24.09亿
2022,72.164,23.3541,3.09,1.0678,67.58,5.11%,6.96亿,-21.99%,7.21,24.13亿,108.25亿,11.10%,187.12亿,31.15亿
2021,70.763,23.3541,3.03,1.1005,64.3,26.92%,8.92亿,69.37%,6.98,37.91亿,104.18亿,15.49%,181.31亿,28.59亿
2020,66.559,23.3541,2.85,1.3138,50.66,0.53%,5.27亿,-52.67%,6.81,40.32亿,100.62亿,10.75%,177.47亿,27.85亿
2019,77.302,23.3541,3.31,1.5341,50.39,10.12%,11.13亿,-5.37%,6.73,35.12亿,99.28亿,21.33%,170.63亿,23.46亿
2018,71.464,23.3541,3.06,1.5617,45.76,4.15%,11.76亿,19.73%,6.36,28.91亿,88.18亿,24.48%,162.63亿,19.98亿
2017,,,3.85,,43.28,-4.98%,9.82亿,-5.33%,6.26,34.40亿,81.25亿,21.33%,160.26亿,19.88亿
2016,,,3.67,,45.55,-17.21%,10.37亿,45.69%,6.08,25.55亿,75.81亿,20.68%,156.83亿,7.36亿
2015,,,4.01,,55.02,34.83%,7.12亿,2.39%,5.50,23.93亿,69.93亿,10.92%,144.16亿,5.95亿
2014,,,3.53,,40.81,4.27%,6.95亿,6.40%,5.29,31.38亿,65.91亿,14.03%,141.76亿,6.67亿
2013,,,1.98,,39.13,10.00%,6.54亿,-44.11%,4.89,29.10亿,61.77亿,13.82%,133.28亿,3.64亿
2012,,,2.2,,35.58,-13.25%,11.70亿,5.49%,4.70,39.14亿,59.58亿,34.44%,130.30亿,1.52亿
2011,,,2.38,,41.01,3.10%,11.09亿,-11.72%,4.28,33.59亿,51.31亿,29.13%,106.89亿,1.53亿
2010,,,3.41,,39.78,22.31%,12.56亿,2.22%,4.00,16.18亿,43.51亿,34.01%,99.78亿,1.03亿
