报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,83.197,13.2903,6.26,73.783,0.845693,-0.14%,1.98亿,57.37%,3.90,15.34亿,22.74亿,234.69%,51.78亿,3.60亿
2024,73.894,13.2903,5.56,65.3929,1.13,-3.16%,1.57亿,-25.55%,3.80,16.20亿,21.23亿,139.29%,50.51亿,3.59亿
2023,87.45,13.2903,6.58,74.7436,1.17,-3.79%,2.11亿,4.22%,3.52,16.15亿,20.45亿,181.17%,46.74亿,3.56亿
2022,64.325,13.2903,4.84,53.1612,1.21,-26.37%,2.03亿,-20.65%,3.36,19.07亿,19.16亿,167.24%,44.65亿,3.55亿
2021,57.547,13.2903,4.33,34.877,1.65,-18.32%,2.56亿,12.54%,3.43,19.66亿,18.10亿,155.20%,45.62亿,3.54亿
2020,33.492,13.2903,2.52,16.5802,2.02,-15.64%,2.27亿,-9.17%,2.88,17.96亿,16.32亿,112.64%,38.31亿,3.53亿
2019,31.413,12.082,2.6,13.1435,2.39,-0.28%,2.50亿,11.23%,3.10,9.49亿,16.29亿,104.61%,37.49亿,3.52亿
2018,24.823,10.9837,2.26,10.3429,2.4,0.83%,2.25亿,-19.75%,3.22,7.73亿,15.87亿,93.79%,35.34亿,3.51亿
2017,,,2.83,,2.38,-22.04%,2.80亿,-5.08%,3.59,7.85亿,15.70亿,117.84%,35.80亿,3.49亿
2016,,,4.15,,3.05,-4.77%,2.95亿,31.37%,3.84,14.75亿,14.97亿,96.79%,34.88亿,3.47亿
2015,,,6.18,,3.2,-5.68%,2.25亿,-8.98%,3.59,18.25亿,13.00亿,70.16%,32.58亿,3.45亿
2014,,,3.4,,3.4,1.47%,2.47亿,-10.04%,3.24,9.15亿,11.72亿,72.71%,29.44亿,3.44亿
2013,,,2.12,,3.35,3.99%,2.74亿,17.93%,2.50,9.01亿,10.37亿,82.00%,27.25亿,3.43亿
2012,,,2.22,,3.22,-19.21%,2.33亿,-34.54%,2.28,3.28亿,8.63亿,72.31%,20.66亿,6.37亿
2011,,,1.92,,3.98,15.55%,3.56亿,165.48%,4.16,8.88亿,8.90亿,89.25%,18.86亿,2.18亿
2010,,,2.52,,3.45,6.75%,1.34亿,46.67%,3.38,10.69亿,5.70亿,38.85%,15.36亿,2.42亿
